,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,Unnamed: 24
789,org::eclipse::mylyn::wikitext::core::parser::markup::IdGenerationStrategy ,1,1,0,0,0,2,1,0,1,1,1,0.5,1,1,0.5,0,0,0.0,9.85714,1.14286,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,2,0,0,0,1,9,0,0,0,1,1,0,0,0,0,0,0, 
790,org::eclipse::mylyn::internal::tasks::ui::views::TaskListContentProvider ,47,21,3,1,26,77,0,0,3,866,82,11.2468,834,92,10.8312,32,74,0.415584,139.571,51.7072,27.6351,0.261072,0.25079,9.903839999999999,0.485868,18,2,7,11,78,3,0,1,140,13,10,0,4,0,7,66,35,1,0,1,0,1, 
791,org::eclipse::mylyn::internal::tasks::ui::actions::Messages ,7,2,0,0,1,10,1,0,2,31,12,3.1,81,40,8.1,-50,8,-5.0,14.2857,7.68203,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,116,0,3,1,0,1,0,115,1,2,1,1,1,0,0,0, 
792,org::eclipse::mylyn::internal::provisional::commons::ui::CommonImages ,9,2,0,0,4,11,0,0,2,117,89,10.6364,93,89,8.45454,24,6,2.18182,45.8571,25.2625,8.12841,0.00371035,0.223468,9.41053,0.492004,53,1,46,7,36,0,81,0,121,9,9,9,3,0,6,54,26,2,2,0,0,1, 
793,org::eclipse::mylyn::internal::tasks::ui::util::TasksUiMenus ,6,3,0,0,2,6,0,0,2,327,183,54.5,209,182,34.8333,118,183,19.6667,41.0,2.34076,3.37801,0.0445281,0.154967,9.16485,0.247924,0,1,0,0,1,0,5,0,95,2,9,5,1,0,1,8,7,0,0,0,0,0, 
794,org::eclipse::mylyn::zest::layouts::algorithms::AbstractLayoutAlgorithm ,7,7,1,0,0,22,6,3,3,830,456,37.7273,685,523,31.1364,145,80,6.590910000000001,184.857,65.3759,14.8451,1.09624,0.0275049,0.370444,0.012589,25,1,7,18,1176,6,23,0,569,49,27,15,13,0,19,293,116,0,0,0,0,0, 
795,org::eclipse::mylyn::tasks::ui::TasksUiUtil ,88,41,4,2,47,148,4,4,3,2169,424,14.6554,2000,391,13.5135,169,128,1.14189,118.714,49.7209,29.4262,0.392299,0.304275,10.0552,0.679492,53,1,29,26,105,0,1,0,253,15,9,0,4,0,11,132,57,0,0,0,0,0, 
796,org::eclipse::mylyn::internal::sandbox::ui::views::TaskActivityView ,15,7,0,0,8,22,0,2,3,115,40,5.22727,139,55,6.31818,-24,3,-1.09091,48.8571,4.621119999999999,5.57512,0.0114506,0.171606,9.25013,0.315092,13,1,0,13,210,0,19,0,316,21,0,16,12,0,9,94,37,0,0,0,0,0, 
797,org::eclipse::mylyn::internal::tasks::ui::util::TaskListSaveManager ,27,12,3,0,18,40,0,3,3,438,120,10.95,300,43,7.5,138,104,3.45,139.571,42.8969,15.5471,0.137502,0.0604689,0.4701359999999999,0.152208,8,1,1,8,105,0,6,0,164,15,9,5,2,0,13,85,32,0,0,0,0,0, 
798,org::eclipse::mylyn::internal::context::ui::actions::ToggleDecorateInterestLevelAction ,10,5,1,1,7,14,0,0,2,32,6,2.28571,35,6,2.5,-3,3,-0.214286,139.714,63.1562,11.6328,0.00806725,0.184725,9.41034,0.322628,1,1,0,1,3,0,2,0,18,3,0,0,1,0,2,11,4,0,0,0,0,0, 
799,org::eclipse::mylyn::tasks::ui::TaskListDataMigration ,4,3,0,0,1,6,0,0,2,7,3,1.16667,5,2,0.833333,2,1,0.333333,130.571,7.79592,3.95726,0.00583946,0.00794027,0.10122,0.00304734,6,1,0,6,21,0,1,0,184,7,9,1,0,0,7,97,32,0,0,0,0,0, 
800,org::eclipse::mylyn::internal::tasks::core::AbstractTaskContainer ,7,3,0,0,3,12,0,1,3,28,12,2.33333,35,13,2.91667,-7,4,-0.583333,45.1429,8.454080000000001,4.17741,0.00301179,0.160399,9.19476,0.270741,80,2,75,5,153,6,3,0,87,18,33,3,1,0,17,47,26,0,0,0,0,0, 
801,org::eclipse::mylyn::internal::tasks::ui::commands::ViewSourceHandler ,3,1,0,0,1,3,0,0,1,1,1,0.333333,2,1,0.666667,-1,0,-0.333333,21.5714,7.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,21,0,3,0,46,7,0,2,1,0,6,19,14,0,0,0,0,0, 
802,org::eclipse::mylyn::context::core::AbstractContextListener ,4,1,0,0,2,5,0,0,1,32,23,6.4,23,14,4.6,9,9,1.8,44.0,4.66071,4.92306,0.00420458,0.169719,9.2306,0.307768,1,1,1,0,28,17,0,0,16,8,9,0,0,0,8,8,8,0,0,0,0,0, 
803,org::eclipse::mylyn::internal::sandbox::ui::planner::RemoveTaskAction ,4,1,0,0,3,5,0,0,2,9,4,1.8,6,3,1.2,3,3,0.6,46.0,13.0476,4.10346,0.00134153,0.157601,9.187660000000001,0.259133,2,1,1,1,1,0,2,0,15,2,0,1,0,0,2,6,3,0,0,0,0,0, 
804,org::eclipse::mylyn::zest::layouts::dataStructures::DisplayIndependentDimension ,0,0,0,0,0,2,0,0,2,1,1,0.5,1,1,0.5,0,0,0.0,184.857,92.7143,1.45219,0.000135718,0.00420507,0.04099580000000001,0.00508017,0,1,0,0,1,0,2,0,7,2,9,0,0,2,2,2,2,0,0,0,0,0, 
805,org::eclipse::mylyn::internal::wikitext::ui::editor::operations::AbstractDocumentCommand ,1,1,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,7.714289999999999,0.0,0.0,0.0,0.0,0.0,0.0,4,1,3,1,10,1,1,0,24,5,9,0,0,0,3,14,5,0,0,0,0,0, 
806,org::eclipse::mylyn::internal::provisional::commons::ui::DelayedRefreshJob ,7,5,0,0,4,11,0,0,3,68,40,6.18182,85,41,7.72727,-17,18,-1.54545,44.0,2.21639,4.92306,0.0104723,0.169719,9.2306,0.307768,6,1,2,4,21,3,6,0,47,7,0,3,0,0,6,25,11,0,0,0,0,0, 
807,org::eclipse::mylyn::internal::jira::core::wsdl::soap::RemoteAuthenticationException ,7,4,1,1,5,9,0,0,2,106,76,11.7778,107,77,11.8889,-1,7,-0.111111,110.714,27.686,5.94514,0.00808474,0.153982,9.221219999999999,0.218565,1,2,0,1,21,0,3,0,40,7,25,3,0,0,7,12,12,0,0,0,0,0, 
808,org::eclipse::mylyn::zest::tests::swt::GraphSnippet5 ,1,1,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,80.8571,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,2,0,0,2,0,85,1,9,0,0,0,1,11,3,0,0,0,0,0, 
809,org::eclipse::mylyn::internal::wikitext::tasks::ui::editor::ConfluenceMarkupTaskEditorExtension ,2,1,0,0,0,2,0,0,1,2,2,1.0,2,2,1.0,0,0,0.0,14.7143,7.57143,0.0,0.0,0.0,0.0,0.0,1,3,0,1,0,0,0,1,3,1,21,0,0,0,1,3,1,0,0,0,0,0, 
810,org::eclipse::mylyn::zest::core::widgets::GraphContainer ,16,14,0,0,0,20,2,0,1,757,170,37.85,247,67,12.35,510,140,25.5,88.7143,2.4163,3.39585,0.171286,0.0112155,0.0995369,0.0182937,6,3,2,5,6,0,14,13,12,4,75,13,0,1,4,25,3,0,0,0,0,0, 
811,org::eclipse::mylyn::internal::wikitext::ui::properties::ProjectPropertyPage ,3,1,0,0,0,4,1,0,1,6,3,1.5,5,2,1.25,1,1,0.25,14.0,5.78571,0.0,0.0,0.0,0.0,0.0,8,1,0,8,10,0,2,0,77,5,0,2,0,0,3,42,9,2,1,0,0,0, 
812,org::eclipse::mylyn::internal::monitor::monitors::SelectionMonitor ,5,3,0,0,2,8,0,1,2,54,17,6.75,20,6,2.5,34,12,4.25,164.0,5.42593,3.62109,0.111595,0.00539746,0.08608500000000001,0.000495467,4,1,0,4,6,0,8,0,106,4,0,4,1,0,2,34,29,0,0,0,0,0, 
813,org::eclipse::mylyn::internal::java::ui::JavaStackTraceHyperlinkAdapter ,3,2,0,0,1,5,0,0,2,288,144,57.6,0,0,0.0,288,144,57.6,145.143,0.07142860000000001,1.3675,0.149431,0.00226032,0.0333307,0.000356632,2,1,0,2,6,0,0,0,105,4,0,0,3,0,1,32,18,0,0,0,0,0, 
814,org::eclipse::mylyn::internal::sandbox::ui::views::ActiveViewDropAdapter ,2,1,0,0,2,3,0,0,2,5,4,1.66667,2,1,0.666667,3,3,1.0,42.7143,19.6571,1.84703,0.000948744,0.136921,9.09329,0.175609,7,1,2,5,3,0,1,0,22,3,0,0,0,0,3,13,5,0,0,0,0,0, 
815,org::eclipse::mylyn::wikitext::core::parser::markup::MarkupLanguageConfiguration ,2,1,0,0,1,2,0,0,1,25,25,12.5,4,4,2.0,21,21,10.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,5,153,0,7,0,77,18,18,7,0,0,17,39,18,0,0,0,0,0, 
816,org::eclipse::mylyn::internal::context::ui::wizards::ContextAttachWizard ,10,5,0,0,6,11,0,0,2,20,5,1.81818,17,5,1.54545,3,3,0.272727,50.2857,12.5286,7.5628,0.00345249,0.200018,9.35224,0.423553,7,1,2,5,3,0,3,0,16,3,0,3,0,0,3,13,3,0,0,0,0,0, 
817,org::eclipse::mylyn::internal::commons::ui::CompositeContainerImageDescriptor ,2,0,0,0,2,2,0,0,1,4,4,2.0,1,1,0.5,3,3,1.5,45.8571,19.2857,1.84703,0.000948744,0.136921,9.09329,0.175609,1,1,1,0,6,0,3,0,28,4,0,2,1,0,1,11,8,0,0,0,0,0, 
818,org::eclipse::mylyn::internal::java::ui::JavaDeclarationsFilter ,3,1,0,0,3,5,0,0,1,6,4,1.2,6,4,1.2,0,3,0.0,151.714,103.571,3.95974,0.00118276,0.143127,9.15318,0.183381,1,1,1,0,1,0,0,0,3,2,0,0,0,0,2,2,2,0,0,0,0,0, 
819,org::eclipse::mylyn::internal::tasks::ui::util::TasksUiExtensionReader ,46,17,3,0,24,71,1,3,3,738,69,10.3944,573,63,8.07042,165,41,2.32394,139.0,58.7962,27.4251,0.253433,0.24676,9.88745,0.473803,17,1,2,16,55,0,41,0,293,11,9,2,9,0,2,146,41,1,0,0,0,0, 
820,org::eclipse::mylyn::internal::xplanner::ui::wizard::NewXPlannerQueryWizard ,1,1,1,0,1,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,6.42857,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,9,10,0,3,0,55,5,0,3,0,0,5,27,11,0,0,0,0,0, 
821,org::eclipse::mylyn::internal::bugzilla::core::RepositoryConfiguration ,30,18,1,1,18,42,2,0,4,732,188,17.4286,396,78,9.42857,336,188,8.0,148.571,107.083,13.2779,0.0635439,0.20432,9.48433,0.399051,30,1,19,12,861,0,17,0,462,42,18,17,2,0,40,292,120,2,1,0,0,1, 
822,org::eclipse::mylyn::internal::sandbox::ui::editors::ExtensibleBugzillaTaskEditorPageFactory ,3,1,0,0,2,4,0,0,2,7,5,1.75,2,1,0.5,5,4,1.25,39.7143,13.8776,1.84703,0.00151799,0.136921,9.09329,0.175609,4,3,0,4,3,0,0,4,10,3,23,0,0,0,3,7,4,0,0,0,0,0, 
823,org::eclipse::mylyn::internal::tasks::ui::util::TasksUiInternal ,55,28,4,2,29,77,0,2,3,1316,166,17.0909,524,110,6.80519,792,165,10.2857,45.8571,8.13482,8.366489999999999,0.06115369999999999,0.238257,9.44688,0.519124,152,1,114,42,903,0,1,0,672,43,9,0,4,0,39,299,140,1,0,0,0,0, 
824,org::eclipse::mylyn::internal::tasks::ui::actions::OpenTasksUiPreferencesAction ,6,2,0,0,2,11,0,0,2,57,34,5.18182,51,34,4.63636,6,34,0.545455,99.0,14.9248,5.9125,0.00882382,0.148683,9.20801,0.189885,1,1,1,0,1,0,1,0,11,2,0,0,0,0,2,4,2,0,0,0,0,0, 
825,org::eclipse::mylyn::internal::help::ui::anttask::MediaWikiImageFetcher ,4,2,0,0,1,6,0,0,2,25,15,4.16667,20,15,3.33333,5,3,0.833333,30.8571,8.24571,3.33706,0.00276913,0.180438,9.21468,0.291852,9,1,0,9,28,0,3,0,96,8,0,3,1,0,7,51,21,0,0,0,0,0, 
826,org::eclipse::mylyn::zest::layouts::exampleUses::SimpleSWTExample ,5,5,1,0,0,13,1,2,3,658,433,50.6154,612,447,47.0769,46,55,3.53846,184.857,85.3363,9.88815,0.637473,0.020588,0.252979,0.0174658,12,1,4,8,78,0,38,0,448,13,9,26,9,5,4,73,31,0,0,0,0,0, 
827,org::eclipse::mylyn::internal::tasks::ui::workingsets::Messages ,2,1,0,0,0,2,1,0,1,1,1,0.5,3,3,1.5,-2,0,-1.0,14.7143,1.71429,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,11,0,3,1,0,1,0,10,1,2,1,0,0,0,0,0, 
828,org::eclipse::mylyn::wikitext::core::parser::markup::token::PatternLiteralReplacementToken ,3,3,0,0,0,6,1,0,2,10,4,1.66667,6,3,1.0,4,2,0.666667,32.7143,10.1714,1.49003,0.00187522,0.04351790000000001,0.121386,0.116244,3,2,2,1,6,0,2,0,13,4,22,2,0,0,1,5,4,0,0,0,0,0, 
829,org::eclipse::mylyn::internal::wikitext::ui::editor::validation::ValidationProblemAnnotation ,3,3,0,0,0,3,0,0,2,9,6,3.0,8,5,2.66667,1,1,0.333333,32.7143,5.42857,1.49003,0.00187522,0.04351790000000001,0.121386,0.116244,3,1,1,2,3,0,3,0,16,3,0,1,1,0,2,10,5,0,0,0,0,0, 
830,org::eclipse::mylyn::internal::tasks::ui::Messages ,3,1,0,0,1,3,0,0,2,6,4,2.0,0,0,0.0,6,4,2.0,14.7143,9.095239999999999,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,62,0,3,1,0,1,0,61,1,2,1,2,2,0,0,0, 
831,org::eclipse::mylyn::internal::tasks::ui::editors::TaskAttachmentEditorInput ,5,3,0,0,3,7,0,0,2,22,7,3.14286,124,98,17.7143,-102,4,-14.5714,45.5714,5.805190000000001,4.92306,0.0130102,0.169719,9.2306,0.307768,3,1,1,2,21,0,1,0,22,7,19,1,0,0,7,10,7,0,0,0,0,0, 
832,org::eclipse::mylyn::internal::commons::core::ErrorReporterManager ,8,2,0,0,4,8,0,0,2,18,6,2.25,11,6,1.375,7,3,0.875,46.0,15.5238,6.31013,0.00240178,0.1853,9.29392,0.368531,6,1,2,5,15,0,5,0,72,6,9,5,2,0,4,32,14,1,0,0,0,0, 
833,org::eclipse::mylyn::internal::context::ui::wizards::ContextRetrieveWizardPage ,15,8,1,1,9,17,0,0,3,63,16,3.705880000000001,85,41,5.0,-22,4,-1.29412,50.2857,14.9773,8.07677,0.00799526,0.210298,9.384139999999999,0.458005,7,1,1,6,6,0,4,0,116,4,0,4,0,0,3,25,13,0,0,0,0,0, 
834,org::eclipse::mylyn::internal::ide::ui::MarkerViewLabelProvider ,14,7,0,0,8,22,0,0,2,95,12,4.31818,90,14,4.09091,5,5,0.227273,154.714,82.2646,15.5371,0.0273073,0.213662,9.55857,0.425576,7,1,1,6,45,0,1,0,54,10,9,1,0,0,10,28,15,0,0,0,0,0, 
835,org::eclipse::mylyn::internal::jira::core::model::filter::Order ,4,2,0,0,3,7,0,0,1,11,5,1.57143,8,4,1.14286,3,4,0.428571,110.714,55.2338,4.58293,0.00233645,0.145075,9.17116,0.186189,3,1,2,1,6,0,3,0,13,4,18,3,0,0,4,5,5,0,0,0,0,0, 
836,org::eclipse::mylyn::internal::context::core::InteractionContextManager ,52,30,6,2,32,69,3,3,3,2144,872,31.0725,1801,904,26.1015,343,141,4.97101,94.2857,43.4995,20.1106,0.342944,0.2637,9.76897,0.600336,64,1,35,31,1830,0,40,0,989,61,27,18,7,0,50,530,173,2,2,0,0,0, 
837,org::eclipse::mylyn::internal::jira::core::wsdl::soap::JiraSoapServiceServiceLocator ,6,4,1,1,4,8,0,0,2,161,133,20.125,158,130,19.75,3,7,0.375,110.714,22.5235,4.65476,0.0117069,0.145653,9.17414,0.188283,3,2,1,2,45,1,3,0,53,10,2,3,0,0,10,26,13,0,0,0,0,0, 
838,org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::HeadingBlock ,4,3,0,0,0,6,0,0,2,11,5,1.83333,8,5,1.33333,3,3,0.5,32.7143,10.8831,1.49003,0.00170474,0.04351790000000001,0.121386,0.116244,9,3,1,8,3,0,3,4,35,3,43,3,0,0,3,18,5,0,0,0,0,0, 
839,org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::ResourceHyperlinkExtensionReader ,2,0,0,0,1,3,0,0,2,5,4,1.66667,2,1,0.666667,3,3,1.0,34.1429,7.6,1.84703,0.00132824,0.136921,9.09329,0.175609,3,1,1,3,1,0,4,0,32,2,9,1,1,0,1,14,4,1,0,0,0,0, 
840,org::eclipse::mylyn::internal::java::ui::editor::Messages ,1,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,14.8571,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2,0,3,1,0,1,0,1,1,2,1,0,0,0,0,0, 
841,org::eclipse::mylyn::zest::core::widgets::GraphItem ,4,4,0,0,0,8,0,1,1,77,35,9.625,6,2,0.75,71,34,8.875,103.714,7.46568,6.37824,0.00942858,0.0182399,0.179274,0.0221259,7,1,7,0,45,2,4,0,14,10,0,0,0,0,8,13,4,0,0,0,0,0, 
842,org::eclipse::mylyn::internal::sandbox::ui::views::TaskActivityViewContentProvider ,6,3,0,0,3,7,1,1,3,36,28,5.14286,23,18,3.28571,13,10,1.85714,48.8571,7.05952,4.7898,0.00438728,0.16288,9.21441,0.279805,8,1,1,7,21,0,1,0,46,7,9,0,0,0,7,24,10,0,0,0,0,0, 
843,org::eclipse::mylyn::internal::tasks::ui::search::RepositorySearchResult ,7,3,0,0,3,8,0,0,3,22,9,2.75,50,41,6.25,-28,3,-3.5,135.429,84.1948,4.53451,0.0068414,0.152065,9.1842,0.228151,3,1,2,1,36,0,1,0,27,9,0,1,0,0,7,15,10,0,0,0,0,0, 
844,org::eclipse::mylyn::internal::xplanner::ui::XPlannerRepositoryUi ,1,1,1,0,1,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,6.42857,0.0,0.0,0.0,0.0,0.0,0.0,16,2,0,16,55,0,3,0,101,11,31,3,1,0,10,44,23,2,2,0,0,0, 
845,org::eclipse::mylyn::wikitext::confluence::core::ConfluenceLanguage ,6,5,0,0,1,10,1,0,2,260,124,26.0,252,121,25.2,8,87,0.8,32.7143,19.4242,1.49003,0.0103989,0.04351790000000001,0.121386,0.116244,28,3,6,24,21,0,1,6,74,7,57,1,0,0,2,35,7,1,0,0,0,0, 
846,org::eclipse::mylyn::internal::jira::core::service::JiraServiceUnavailableException ,6,4,0,0,2,10,0,0,3,42,30,4.2,41,30,4.1,1,30,0.1,97.8571,14.017,5.24655,0.00700396,0.146724,9.18913,0.187428,1,2,1,0,0,0,1,0,3,1,26,1,0,0,1,1,1,0,0,0,0,0, 
847,org::xplanner::soap::UserStoryData ,4,1,0,0,3,6,0,0,2,494,490,82.3333,542,538,90.3333,-48,0,-8.0,93.7143,39.1212,6.45512,0.0768615,0.0300186,0.209384,0.084371,14,2,10,4,561,0,17,0,171,34,37,17,0,0,34,76,66,0,0,0,0,0, 
848,org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::PropertyValueRule ,1,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,6.42857,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,21,0,2,0,54,7,9,2,4,0,3,18,28,0,0,0,0,0, 
849,org::eclipse::mylyn::internal::jira::core::html::SubstitutionTextReader ,2,0,0,0,1,2,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,118.714,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,3,45,1,8,0,78,10,35,6,0,0,4,28,24,0,0,0,0,0, 
850,org::eclipse::mylyn::internal::wikitext::ui::editor::preferences::PreferenceInitializer ,3,3,1,0,0,3,0,0,2,3,2,1.0,3,2,1.0,0,0,0.0,32.7143,3.80952,2.38141,0.000828905,0.132656,9.07779,0.205382,2,1,0,2,0,0,0,0,5,1,0,0,0,0,1,5,1,0,0,0,0,0, 
851,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemotePermissionMapping ,7,4,1,1,5,9,0,0,2,174,139,19.3333,186,151,20.6667,-12,7,-1.33333,110.714,24.8079,5.94514,0.0130713,0.153982,9.221219999999999,0.218565,5,1,0,5,45,0,5,0,65,10,18,5,0,0,10,27,28,0,0,0,0,0, 
852,org::eclipse::mylyn::internal::java::ui::junit::TaskContextJUnitMainTab ,9,3,1,1,6,12,1,0,2,36,13,3.0,21,5,1.75,15,12,1.25,92.5714,21.7976,5.25012,0.00306011,0.151457,9.20025,0.213663,4,1,2,2,36,0,2,0,52,9,0,2,0,0,9,21,13,0,0,0,0,0, 
853,org::eclipse::mylyn::java::tests::search::WorkspaceSetupHelper ,11,5,1,1,5,21,1,2,2,125,67,5.952380000000001,104,56,4.952380000000001,21,11,1.0,172.0,38.2594,16.8316,0.460828,0.18286,9.513119999999999,0.273893,13,1,5,8,55,0,7,0,89,11,9,7,0,0,11,39,26,0,0,0,0,0, 
854,org::eclipse::mylyn::wikitext::core::validation::ValidationRule ,3,2,0,0,0,3,0,0,2,54,47,18.0,6,5,2.0,48,46,16.0,32.7143,14.3968,1.49003,0.00204569,0.04351790000000001,0.121386,0.116244,4,1,2,2,1,5,0,0,26,2,9,0,0,0,2,10,6,0,0,0,0,0, 
855,org::eclipse::mylyn::internal::bugzilla::core::internal::FavoritesFile ,1,0,0,0,0,2,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,0,10,36,0,7,0,104,9,9,2,2,1,7,48,19,0,0,0,0,0, 
856,org::eclipse::mylyn::internal::trac::core::TracRepositoryConnector ,75,43,4,2,47,103,6,3,3,1411,405,13.699,972,194,9.43689,439,211,4.26214,131.571,62.942,31.8183,0.328118,0.282149,10.0612,0.591013,44,2,18,29,946,0,11,0,452,44,36,9,1,0,41,219,124,1,1,0,0,0, 
857,org::eclipse::mylyn::internal::tasks::ui::editors::TraverseOnTabKeyListener ,2,1,0,0,1,3,0,0,2,5,4,1.66667,2,1,0.666667,3,3,1.0,31.0,7.94286,1.84703,0.000948744,0.136921,9.09329,0.175609,0,1,0,0,0,0,0,0,6,1,9,0,0,0,1,1,2,0,0,0,0,0, 
858,org::eclipse::mylyn::internal::context::ui::ContextWorkingSetManager ,9,4,1,0,7,10,0,0,2,83,46,8.3,75,55,7.5,8,6,0.8,77.0,29.2806,8.94961,0.0133884,0.189859,9.365639999999999,0.373576,11,1,2,9,45,0,4,0,65,10,9,4,1,0,9,32,15,0,0,0,0,0, 
859,org::eclipse::mylyn::internal::jira::core::model::filter::TextFilter ,2,1,0,0,2,3,0,0,2,6,5,2.0,2,1,0.666667,4,4,1.33333,44.5714,18.0238,1.84703,0.00151799,0.136921,9.09329,0.175609,1,1,1,0,1,0,1,0,6,2,9,1,0,0,2,2,2,0,0,0,0,0, 
860,org::eclipse::mylyn::internal::tasks::ui::actions::CopyTaskDetailsAction ,34,10,0,0,13,50,0,0,3,268,24,5.36,257,29,5.14,11,14,0.22,122.857,54.5975,19.6657,0.0502441,0.220172,9.66451,0.414693,13,1,6,7,6,0,2,0,45,4,0,1,0,0,4,28,10,0,0,0,0,0, 
861,org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::JavaResourceHyperlinkExtension ,3,2,0,0,1,4,0,0,2,6,4,1.5,9,7,2.25,-3,3,-0.75,33.8571,6.785710000000001,3.33706,0.00269204,0.180438,9.21468,0.291852,1,2,0,1,3,0,1,1,9,3,15,1,0,0,0,4,3,0,0,0,0,0, 
862,org::eclipse::mylyn::internal::web::ui::AbstractWebContextProvider ,2,0,0,0,2,4,0,0,2,6,4,1.5,6,4,1.5,0,3,0.0,92.4286,58.2143,3.17351,0.00112128,0.140881,9.13106,0.180758,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0, 
863,org::eclipse::mylyn::zest::tests::swt::NestedGraphSnippet2 ,1,1,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,80.8571,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,3,0,0,0,0,60,1,9,0,0,0,1,14,3,0,0,0,0,0, 
864,org::eclipse::mylyn::internal::context::ui::commands::AbstractTaskAttachmentCommandHandler ,2,1,0,0,2,2,0,0,2,4,4,2.0,1,1,0.5,3,3,1.5,41.8571,15.2857,1.84703,0.000948744,0.136921,9.09329,0.175609,0,1,0,0,1,1,0,0,4,2,0,0,0,0,1,2,2,0,0,0,0,0, 
865,org::eclipse::mylyn::jira::tests::util::MockJiraClient ,5,3,0,0,4,5,1,0,2,17,8,3.4,7,2,1.4,10,6,2.0,38.1429,17.1681,3.0367,0.0030015,0.156853,9.159889999999999,0.247145,10,2,3,7,990,0,1,6,164,45,59,1,0,0,45,67,45,0,0,0,0,0, 
866,org::eclipse::mylyn::internal::jira::core::model::WebServerInfo ,4,1,1,0,4,5,0,0,2,23,10,4.6,10,8,2.0,13,10,2.6,78.2857,20.3043,3.83243,0.00278678,0.147775,9.16133,0.210792,3,1,3,0,21,0,3,0,20,7,9,3,0,0,7,7,7,0,0,0,0,0, 
867,org::eclipse::mylyn::internal::tasks::ui::wizards::TaskDataExportWizard ,27,11,0,0,18,33,0,2,3,191,73,5.78788,454,181,13.7576,-263,5,-7.9697,139.571,100.941,16.5311,0.03884219999999999,0.220206,9.59619,0.446058,7,1,1,6,10,0,2,0,45,5,0,2,1,0,4,25,7,0,0,0,0,0, 
868,org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorAttributePart ,21,10,1,0,14,33,0,0,3,362,132,10.9697,335,162,10.1515,27,26,0.818182,61.2857,11.1038,9.66489,0.147691,0.206382,9.41501,0.443576,13,2,0,13,15,0,8,1,201,6,19,8,3,0,2,53,24,1,1,0,0,0, 
869,org::eclipse::mylyn::internal::trac::core::model::TracTicket ,11,4,0,0,8,16,0,0,2,31,6,1.9375,31,6,1.9375,0,3,0.0,133.0,68.5899,12.3306,0.00644516,0.186144,9.42886,0.313057,13,1,12,1,325,0,11,0,114,26,9,10,0,0,25,51,39,0,0,0,0,0, 
870,org::eclipse::mylyn::internal::sandbox::dev::properties::TaskRepositoryPropertiesSource ,4,0,0,0,2,5,0,0,2,16,9,3.2,21,18,4.2,-5,4,-1.0,70.7143,20.4375,4.52937,0.00981927,0.151442,9.185080000000001,0.222139,3,1,1,2,21,0,1,0,30,7,9,1,0,0,7,18,8,0,0,0,0,0, 
