,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,
887,org::eclipse::mylyn::internal::tasks::ui::OfflineFileStorage , 18 , 6 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 0 , 
888,org::eclipse::mylyn::internal::wikitext::mediawiki::core::validation::CommentValidationRule , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
889,org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupEditorActionBarContributor , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
890,org::eclipse::mylyn::internal::java::ui::TypeHistoryManager , 13 , 4 , 1 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 
891,org::eclipse::mylyn::tasks::ui::editors::AttributeEditorToolkit , 16 , 7 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 
892,org::eclipse::mylyn::wikitext::core::parser::TableCellAttributes , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
893,org::eclipse::mylyn::wikitext::core::validation::MarkupValidator , 6 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
894,org::eclipse::mylyn::internal::context::ui::UiUtil , 16 , 9 , 0 , 0 , 10 , 2 , 2 , 0 , 0 , 0 , 
895,org::eclipse::mylyn::java::tests::search::ActiveSearchNotifier , 15 , 9 , 1 , 1 , 8 , 0 , 0 , 0 , 0 , 0 , 
896,org::eclipse::mylyn::internal::java::ui::editor::FocusedJavaNoTypeProposalComputer , 4 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
897,org::eclipse::mylyn::internal::wikitext::ui::editor::operations::MoveSectionsCommand , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
898,org::eclipse::mylyn::internal::monitor::usage::InteractionEventObfuscator , 8 , 1 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
899,org::eclipse::mylyn::internal::sandbox::bridge::bugs::Util , 13 , 7 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 
900,org::eclipse::mylyn::internal::wikitext::textile::core::Textile , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
901,org::eclipse::mylyn::zest::layouts::algorithms::GridLayoutAlgorithm , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
902,org::eclipse::mylyn::internal::trac::core::TracTaskMapper , 4 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
903,org::eclipse::mylyn::zest::core::widgets::Graph , 29 , 26 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
904,org::eclipse::mylyn::internal::wikitext::confluence::core::block::HeadingBlock , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
905,org::eclipse::mylyn::internal::bugzilla::core::history::TaskHistory , 7 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
906,org::eclipse::mylyn::internal::java::tasks::JavaStackTraceFileHyperlink , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
907,org::eclipse::mylyn::internal::pde::ui::junit::TaskContextPdeJUnitLaunchConfiguration , 10 , 2 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
908,org::eclipse::mylyn::internal::context::ui::wizards::ContextAttachWizardPage , 10 , 5 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
909,org::eclipse::mylyn::internal::monitor::reports::ui::actions::FocusedUiUserAnalysisAction , 9 , 2 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
910,org::eclipse::mylyn::tasks::core::data::TaskRelation , 4 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
911,org::eclipse::mylyn::internal::tasks::ui::views::UpdateRepositoryConfigurationAction , 6 , 1 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
912,org::eclipse::mylyn::internal::trac::core::client::TracWebClient , 8 , 5 , 1 , 1 , 3 , 0 , 0 , 0 , 0 , 0 , 
913,org::eclipse::mylyn::internal::tasks::ui::actions::OpenWithBrowserAction , 21 , 7 , 0 , 0 , 11 , 0 , 0 , 0 , 0 , 0 , 
914,org::eclipse::mylyn::internal::tasks::ui::editors::DateAttributeEditor , 22 , 11 , 0 , 0 , 10 , 2 , 1 , 0 , 0 , 0 , 
915,org::eclipse::mylyn::internal::jira::core::model::Messages , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
916,org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingStrategy , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
917,org::eclipse::mylyn::zest::tests::swt::GraphSnippet4 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
918,org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaConnectorUi , 23 , 11 , 1 , 0 , 12 , 0 , 0 , 0 , 0 , 0 , 
919,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteCustomFieldValue , 7 , 4 , 1 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 
920,org::eclipse::mylyn::internal::jira::core::service::web::rss::JiraRssClient , 8 , 4 , 2 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
921,org::eclipse::mylyn::internal::tasks::core::TaskRepositoryLocation , 16 , 7 , 1 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
922,org::xplanner::soap::TaskData , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
923,org::eclipse::mylyn::internal::monitor::core::collection::ViewUsageCollector , 6 , 2 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
924,org::eclipse::mylyn::internal::commons::net::TrustAllTrustManager , 2 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
925,org::eclipse::mylyn::internal::java::ui::search::XmlActiveSearchUpdater , 7 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
926,org::eclipse::mylyn::internal::java::ui::junit::TaskContextJUnitTabGroup , 3 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
927,org::eclipse::mylyn::internal::tasks::core::data::TaskDataManager , 35 , 21 , 2 , 0 , 24 , 0 , 0 , 0 , 0 , 0 , 
928,org::eclipse::mylyn::internal::jira::ui::wizards::JiraProjectPage , 32 , 17 , 0 , 0 , 14 , 2 , 2 , 0 , 0 , 1 , 
929,org::eclipse::mylyn::internal::java::ui::actions::ToggleActiveFoldingAction , 17 , 7 , 1 , 1 , 12 , 0 , 0 , 0 , 0 , 0 , 
930,org::eclipse::mylyn::internal::sandbox::ui::highlighters::HighlighterList , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
931,org::eclipse::mylyn::internal::provisional::commons::ui::CommonTextSupport , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
932,org::eclipse::mylyn::internal::jira::core::model::NamedFilter , 5 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
933,org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssPartitionScanner , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
934,org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::TemplateReplacementToken , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
935,org::eclipse::mylyn::internal::tasks::bugs::wizards::Messages , 2 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
936,org::eclipse::mylyn::internal::context::core::InteractionContextElement , 9 , 4 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
937,org::eclipse::mylyn::internal::tasks::ui::search::CreateQueryFromSearchAction , 13 , 7 , 1 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
938,org::eclipse::mylyn::internal::context::ui::TaskContextWorkingSetPage , 10 , 4 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
939,org::eclipse::mylyn::tasks::ui::AbstractRepositoryConnectorUi , 59 , 27 , 3 , 2 , 29 , 0 , 0 , 0 , 0 , 0 , 
940,org::eclipse::mylyn::internal::jira::core::html::HTML2TextReader , 3 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
941,org::eclipse::mylyn::tasks::core::TaskRepositoryLocationFactory , 3 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
942,org::eclipse::mylyn::examples::monitor::study::QuestionnaireWizardPage , 9 , 3 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
943,org::eclipse::mylyn::internal::monitor::usage::editors::UsageStatsEditorInput , 7 , 2 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
944,org::eclipse::mylyn::internal::trac::core::client::TracProxyAuthenticationException , 2 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
945,org::eclipse::mylyn::internal::monitor::core::collection::CommandUsageCollector , 6 , 2 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
946,upload::MylarUsageUploadServlet , 3 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
947,org::eclipse::mylyn::internal::wikitext::ui::editor::reconciler::MarkupMonoReconciler , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
948,org::eclipse::mylyn::internal::tasks::core::TaskCategory , 11 , 6 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
949,org::eclipse::mylyn::internal::tasks::ui::TaskListNotificationManager , 21 , 9 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 0 , 
950,org::eclipse::mylyn::internal::wikitext::twiki::core::token::WikiWordReplacementToken , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
951,org::eclipse::mylyn::wikitext::ui::commands::AbstractMarkupResourceHandler , 6 , 6 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 
952,org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCustomQueryDialog , 5 , 2 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
953,org::eclipse::mylyn::internal::jira::ui::wizards::JiraFilterDefinitionPage , 6 , 2 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 1 , 
954,org::eclipse::mylyn::internal::resources::ui::ResourceInterestUpdater , 12 , 2 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
955,org::eclipse::mylyn::internal::xplanner::ui::XPlannerRepositoryUtils , 2 , 2 , 1 , 0 , 1 , 2 , 2 , 0 , 0 , 0 , 
956,org::eclipse::mylyn::internal::tasks::bugs::wizards::ReportBugOrEnhancementWizard , 7 , 1 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 
957,org::eclipse::mylyn::zest::layouts::algorithms::HorizontalShift , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
958,org::eclipse::mylyn::internal::monitor::ui::KeybindingCommandMonitor , 4 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
959,org::eclipse::mylyn::monitor::ui::AbstractUserActivityMonitor , 12 , 8 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
960,org::eclipse::mylyn::commons::core::CoreUtil , 6 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
961,org::eclipse::mylyn::internal::tasks::ui::views::TaskDetailLabelProvider , 8 , 4 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
962,org::eclipse::mylyn::internal::trac::core::client::TracPermissionDeniedException , 2 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
963,org::eclipse::mylyn::internal::context::ui::editors::ScalableInterestFilter , 6 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
964,org::eclipse::mylyn::zest::core::viewers::internal::GraphModelEntityFactory , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
965,org::eclipse::mylyn::internal::xplanner::ui::wizard::EditXPlannerQueryWizard , 1 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
966,org::eclipse::mylyn::internal::xplanner::core::service::soap::SoapXPlannerService , 1 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
967,org::eclipse::mylyn::wikitext::core::parser::HeadingAttributes , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
968,org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::BulletDrawingStrategy , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
969,org::eclipse::mylyn::internal::tasks::ui::TaskCompletionFilter , 15 , 7 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 0 , 
970,org::eclipse::mylyn::internal::tasks::ui::editors::TaskUrlHyperlinkDetector , 8 , 3 , 2 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
971,org::eclipse::mylyn::internal::jira::ui::Messages , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
972,org::eclipse::mylyn::internal::hypertext::ui::editors::WebElementsEditor , 3 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
973,org::eclipse::mylyn::internal::java::ui::JavaUiUtil , 18 , 8 , 1 , 0 , 12 , 1 , 1 , 0 , 0 , 0 , 
974,org::eclipse::mylyn::internal::jira::core::model::Priority , 8 , 5 , 1 , 1 , 6 , 0 , 0 , 0 , 0 , 0 , 
975,org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingOutlineParser , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
976,org::eclipse::mylyn::internal::sandbox::ui::views::ContextContentProvider , 2 , 2 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
977,org::eclipse::mylyn::monitor::usage::AbstractStudyBackgroundPage , 3 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
978,org::eclipse::mylyn::internal::trac::core::model::TracTicketAttribute , 4 , 1 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
979,org::eclipse::mylyn::wikitext::core::parser::DocumentBuilder , 3 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
980,org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::ResourceHyperlinkExtensions , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
981,org::eclipse::mylyn::internal::wikitext::confluence::core::block::ListBlock , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
982,org::eclipse::mylyn::internal::java::ui::BreakpointsInterestFilter , 2 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
983,org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaTaskEditorPage , 19 , 11 , 2 , 2 , 15 , 1 , 0 , 0 , 0 , 1 , 
984,org::eclipse::mylyn::internal::bugzilla::core::history::ResolutionEvent , 7 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
985,org::eclipse::mylyn::internal::bugzilla::core::AbstractReportFactory , 40 , 20 , 2 , 1 , 24 , 1 , 1 , 0 , 0 , 0 , 
986,org::eclipse::mylyn::internal::tasks::core::sync::SynchronizationSession , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
987,org::eclipse::mylyn::internal::wikitext::tasks::ui::WikiTextContextUiBridge , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
988,org::eclipse::mylyn::internal::tasks::ui::TaskHistoryHandler , 13 , 6 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 
989,org::eclipse::mylyn::internal::bugzilla::ui::action::UpdateAttachmentJob , 4 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
990,org::eclipse::mylyn::internal::monitor::ui::ActivityContextManager , 16 , 9 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
991,org::eclipse::mylyn::internal::sandbox::ui::views::ActiveSearchView , 8 , 4 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
992,org::eclipse::mylyn::internal::bugzilla::ui::search::GetQueryDialog , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
993,org::eclipse::mylyn::internal::wikitext::ui::util::css::CompositeSelector , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
994,org::eclipse::mylyn::internal::wikitext::ui::util::ImageCache , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
995,org::eclipse::mylyn::internal::trac::ui::wizard::TracRepositorySettingsPage , 28 , 15 , 1 , 0 , 17 , 1 , 0 , 1 , 0 , 1 , 
996,org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventSummary , 5 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
997,org::eclipse::mylyn::internal::tasks::ui::editors::SingleSelectionAttributeEditor , 14 , 5 , 0 , 0 , 7 , 1 , 0 , 0 , 0 , 0 , 
998,org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::ListBlock , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
999,org::eclipse::mylyn::internal::team::ui::FocusedTeamExtensionPointReader , 10 , 2 , 0 , 0 , 8 , 1 , 0 , 0 , 0 , 0 , 
1000,org::eclipse::mylyn::internal::commons::net::PollingSslProtocolSocketFactory , 3 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1001,org::eclipse::mylyn::internal::bugzilla::ui::wizard::NewBugzillaTaskWizard , 26 , 10 , 0 , 0 , 12 , 1 , 0 , 0 , 0 , 1 , 
1002,org::eclipse::mylyn::internal::bugzilla::core::history::BugzillaTaskHistoryParser , 10 , 3 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
1003,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteWorklog , 4 , 2 , 1 , 1 , 3 , 0 , 0 , 0 , 0 , 0 , 
1004,org::eclipse::mylyn::internal::tasks::ui::PersonProposalLabelProvider , 4 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1005,org::eclipse::mylyn::internal::tasks::ui::TaskSearchPage , 50 , 22 , 1 , 0 , 20 , 1 , 0 , 0 , 0 , 0 , 
1006,org::eclipse::mylyn::internal::trac::wiki::TracWikiPageHistoryPage , 4 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1007,org::eclipse::mylyn::internal::monitor::usage::preferences::UsageDataPreferencePage , 7 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1008,org::eclipse::mylyn::examples::monitor::study::FeedbackWizard , 13 , 5 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 
1009,org::eclipse::mylyn::internal::jira::core::model::JiraStatus , 4 , 3 , 1 , 1 , 3 , 0 , 0 , 0 , 0 , 0 , 
1010,org::eclipse::mylyn::internal::wikitext::ui::util::css::Stylesheet , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1011,org::eclipse::mylyn::internal::wikitext::confluence::core::block::TextBoxBlock , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1012,org::eclipse::mylyn::internal::bugzilla::ui::search::BugzillaSearchPage , 87 , 54 , 5 , 2 , 46 , 2 , 1 , 0 , 0 , 0 , 
1013,org::eclipse::mylyn::internal::context::ui::actions::OpenPrefsAction , 3 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1014,org::eclipse::mylyn::internal::tasks::ui::actions::SynchronizeEditorAction , 23 , 11 , 2 , 1 , 15 , 1 , 1 , 0 , 0 , 0 , 
1015,org::eclipse::mylyn::internal::java::ui::junit::TaskContextJUnitLaunchConfiguration , 6 , 2 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
1016,org::eclipse::mylyn::zest::layouts::exampleUses::SimpleSwingExample , 6 , 6 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1017,org::eclipse::mylyn::internal::sandbox::ui::planner::InProgressTaskCollector , 4 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1018,org::eclipse::mylyn::internal::tasks::ui::commands::TaskRepositoryParameterValues , 6 , 2 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
1019,org::eclipse::mylyn::internal::java::ui::search::JUnitReferencesProvider , 4 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1020,org::eclipse::mylyn::context::ui::InterestFilter , 28 , 11 , 0 , 0 , 13 , 0 , 0 , 0 , 0 , 0 , 
1021,org::eclipse::mylyn::internal::tasks::ui::editors::CommentGroupStrategy , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1022,org::eclipse::mylyn::wikitext::core::parser::builder::Messages , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1023,org::eclipse::mylyn::internal::sandbox::ui::SandboxUiPlugin , 13 , 2 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
1024,org::eclipse::mylyn::internal::sandbox::ui::planner::ReminderCellEditor , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1025,org::eclipse::mylyn::internal::java::ui::search::AbstractJavaRelationProvider , 17 , 5 , 0 , 0 , 11 , 0 , 0 , 0 , 0 , 0 , 
1026,org::eclipse::mylyn::internal::jira::core::wsdl::soap::JirasoapserviceV2SoapBindingStub , 7 , 4 , 1 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 
1027,org::eclipse::mylyn::monitor::core::InteractionEvent , 15 , 7 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
1028,org::eclipse::mylyn::internal::tasks::ui::dialogs::UiLegendDialog , 3 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1029,org::eclipse::mylyn::internal::tasks::ui::TaskTrimWidget , 27 , 11 , 1 , 0 , 17 , 1 , 1 , 0 , 0 , 0 , 
1030,org::eclipse::mylyn::internal::provisional::commons::ui::AdaptiveRefreshPolicy , 5 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1031,org::eclipse::mylyn::internal::tasks::ui::wizards::NewRepositoryWizard , 18 , 10 , 0 , 0 , 9 , 1 , 1 , 0 , 0 , 0 , 
1032,org::eclipse::mylyn::internal::tasks::ui::views::TaskListInterestSorter , 5 , 2 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
1033,org::xplanner::soap::ProjectData , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1034,org::eclipse::mylyn::tasks::ui::TaskRepositoryLocationUiFactory , 4 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1035,org::eclipse::mylyn::zest::layouts::LayoutIterationEvent , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1036,org::eclipse::mylyn::wikitext::mediawiki::core::MediaWikiLanguage , 7 , 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1037,org::eclipse::mylyn::jira::tests::util::MockJiraClientFactory , 2 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1038,org::eclipse::mylyn::internal::wikitext::ui::util::css::Block , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1039,org::eclipse::mylyn::internal::provisional::commons::soap::AxisHttpFault , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1040,org::eclipse::mylyn::zest::tests::swt::GraphSnippet3 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1041,org::eclipse::mylyn::internal::tasks::ui::actions::CopyCommentDetailsAction , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1042,org::eclipse::mylyn::internal::trac::core::client::TracClientData , 2 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1043,org::eclipse::mylyn::internal::context::ui::editors::ContextPageFactory , 8 , 2 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
1044,org::eclipse::mylyn::internal::jira::ui::editor::WorkLogPart , 2 , 1 , 0 , 0 , 2 , 2 , 2 , 0 , 0 , 0 , 
1045,org::eclipse::mylyn::internal::bugzilla::core::BugzillaException , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1046,org::eclipse::mylyn::internal::tasks::core::TaskTask , 4 , 2 , 1 , 1 , 3 , 0 , 0 , 0 , 0 , 0 , 
1047,org::eclipse::mylyn::internal::pde::ui::XmlJavaRelationProvider , 19 , 6 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 0 , 
1048,org::eclipse::mylyn::internal::context::ui::ActiveViewSelectionDragAdapter , 5 , 3 , 1 , 1 , 4 , 0 , 0 , 0 , 0 , 0 , 
1049,org::eclipse::mylyn::internal::java::ui::actions::ShowFilteredChildrenAction , 4 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1050,org::eclipse::mylyn::internal::context::ui::ContextUiPlugin , 28 , 13 , 1 , 0 , 18 , 0 , 0 , 0 , 0 , 0 , 
1051,org::eclipse::mylyn::internal::wikitext::ui::editor::assist::AnchorCompletionProcessor , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1052,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteStatus , 7 , 4 , 1 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 
1053,org::eclipse::mylyn::internal::ide::ui::actions::FocusResourceNavigatorAction , 9 , 4 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
1054,org::eclipse::mylyn::internal::tasks::ui::views::WorkweekProgressBar , 8 , 4 , 1 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 
1055,org::eclipse::mylyn::wikitext::core::parser::util::MatcherAdaper , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1056,org::eclipse::mylyn::tasks::core::data::TaskAttributeMetaData , 5 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1057,org::eclipse::mylyn::internal::context::core::AbstractRelationProvider , 6 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
1058,org::eclipse::mylyn::internal::wikitext::core::parser::builder::NoSplittingStrategy , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1059,org::eclipse::mylyn::wikitext::core::parser::markup::AbstractMarkupLanguage , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1060,org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssBlockScanner , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1061,org::eclipse::mylyn::internal::sandbox::ui::editors::ExtensibleBugzillaTaskEditorPage , 8 , 4 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
