,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,Unnamed: 24
173,org::apache::lucene::index::FieldInvertState ,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,0,21,0,5,0,29,7,9,0,0,5,6,7,7,0,0,0,0,0, 
174,org::apache::lucene::index::DocFieldConsumersPerThread ,1,1,0,0,0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0.0,0.792859,0.00051848,0.0122672,0.04245619999999999,0.0457934,3,2,1,3,10,0,4,0,37,5,13,0,0,4,5,12,7,0,0,0,0,0, 
175,org::apache::lucene::store::GCJIndexInput ,1,1,0,0,0,4,0,0,3,9,6,2.25,9,5,2.25,0,1,0.0,211.286,74.3492,2.88097,0.00440662,0.0551741,0.187772,0.108062,2,2,1,1,55,0,6,0,14,11,33,4,2,2,9,14,5,0,0,0,0,0, 
176,org::apache::lucene::store::MMapDirectory ,2,2,0,0,0,8,3,0,5,159,128,19.875,44,16,5.5,115,116,14.375,210.143,10.2749,5.27595,0.0274984,0.0107263,0.134671,0.00713072,0,3,0,0,1,0,1,3,5,2,29,1,0,0,1,3,2,1,0,0,0,0, 
177,org::apache::lucene::store::instantiated::InstantiatedTermEnum ,2,2,0,0,0,2,0,0,2,2,1,1.0,2,1,1.0,0,0,0.0,29.8571,7.642860000000001,1.70353,0.00334037,0.0452834,3.21225,0.0849066,3,2,1,3,15,0,3,0,51,6,15,3,0,0,6,23,12,1,0,0,0,0, 
178,org::apache::lucene::wordnet::SynExpand ,0,0,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,195.143,0.0,0.740259,0.0094905,0.000755367,0.016145,4.536569999999999e-06,9,1,0,9,1,0,0,0,70,2,9,0,0,0,2,38,12,0,0,0,0,0, 
179,org::apache::lucene::xmlparser::builders::MatchAllDocsQueryBuilder ,0,0,0,0,0,2,0,0,1,17,16,8.5,2,1,1.0,15,15,7.5,132.286,41.0084,2.58969,0.0217965,0.00477666,0.0647073,0.00167658,2,1,1,1,1,0,0,0,3,2,10,0,0,0,2,3,1,0,0,0,0,0, 
180,org::apache::lucene::benchmark::quality::utils::QualityQueriesFinder ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,62.7143,0.0,1.17486,0.0009656819999999999,0.00361796,0.0337529,0.00505055,9,1,0,9,10,0,2,0,64,5,9,2,4,0,1,33,15,0,0,0,0,0, 
181,org::apache::lucene::benchmark::byTask::tasks::WriteLineDocTask ,2,2,0,0,0,2,0,0,1,4,3,2.0,3,2,1.5,1,1,0.5,63.0,1.60714,1.74444,0.00337235,0.005455300000000001,0.0503378,0.00788631,10,2,0,10,21,0,7,2,73,7,39,4,1,1,6,41,17,0,0,0,0,0, 
182,org::apache::lucene::store::LockObtainFailedException ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,85.0,0.0,1.09884,0.00126433,0.00252752,0.0291281,0.00157239,3,1,3,0,0,0,0,0,3,1,27,0,0,0,1,1,1,0,0,0,0,0, 
183,org::apache::lucene::search::WildcardQuery ,1,1,0,0,0,9,2,0,6,56,13,6.22222,73,51,8.11111,-17,11,-1.88889,368.143,172.074,3.23668,0.0262769,0.00471624,0.0761413,0.0009499080000000001,10,3,6,4,6,0,1,2,19,4,49,1,0,0,3,12,7,0,0,0,0,0, 
184,org::apache::lucene::search::TimeLimitedCollector ,2,2,0,0,0,2,1,0,1,40,39,20.0,2,1,1.0,38,38,19.0,34.1429,4.875,1.72811,0.00945138,0.0103356,0.0613279,0.0358361,5,2,1,4,15,0,8,0,30,6,11,6,0,1,6,12,8,1,0,0,0,0, 
185,org::apache::lucene::benchmark::byTask::feeds::ReutersQueryMaker ,2,2,0,0,0,5,0,0,4,121,107,24.2,164,107,32.8,-43,0,-8.6,90.5714,11.3022,4.46352,0.03903230000000001,0.0113596,0.12145,0.010322,6,2,0,6,3,0,1,3,48,3,23,1,2,0,0,35,7,0,0,0,0,0, 
186,org::apache::lucene::xmlparser::builders::TermsFilterBuilder ,3,3,0,0,0,7,0,0,4,50,23,7.142860000000001,48,27,6.857139999999999,2,15,0.285714,136.571,30.3743,7.97841,0.156578,0.093454,0.373535,0.210734,8,1,1,7,1,0,1,0,32,2,10,0,0,1,2,15,4,0,0,0,0,0, 
187,org::apache::lucene::analysis::ar::ArabicNormalizer ,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,3,0,17,0,27,3,9,0,0,0,2,5,18,0,0,0,0,0, 
188,org::apache::lucene::swing::models::TableSearcher ,2,2,0,0,0,6,2,0,6,20,10,3.33333,23,13,3.83333,-3,1,-0.5,187.0,63.5,6.26048,0.041144,0.05852380000000001,0.261606,0.107361,16,1,6,11,153,0,7,0,165,18,39,6,5,0,13,84,30,0,0,0,0,0, 
189,org::apache::lucene::ant::HtmlDocument ,0,0,0,0,0,3,1,0,1,3,1,1.0,3,1,1.0,0,0,0.0,325.857,53.2381,0.0,0.0,0.0,0.0,0.0,14,1,2,12,21,0,1,0,98,7,9,1,1,0,6,58,16,0,0,0,0,0, 
190,org::apache::lucene::search::WildcardTermEnum ,1,1,0,0,0,13,2,0,7,278,119,21.3846,228,118,17.5385,50,72,3.84615,368.143,80.5118,3.2211,0.0203438,0.00528871,0.07816100000000001,0.00123854,5,3,1,4,15,0,8,0,133,6,24,0,0,6,5,31,26,0,0,0,0,0, 
191,org::apache::lucene::queryParser::surround::parser::FastCharStream ,0,0,0,0,0,2,0,0,2,7,6,3.5,6,5,3.0,1,1,0.5,170.143,60.2449,2.67407,0.00818132,0.00445684,0.0650567,0.00118519,3,1,1,2,91,0,6,0,75,14,19,0,1,6,13,24,19,0,0,0,0,0, 
192,org::apache::lucene::search::similar::MoreLikeThis ,0,0,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,194.286,0.0,1.43177,0.0129918,0.00146826,0.0312605,9.22005e-06,18,1,1,17,496,0,22,0,285,32,9,12,4,0,28,105,68,0,0,0,0,0, 
193,org::apache::lucene::index::StoredFieldsWriterPerField ,1,1,0,0,0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0.0,0.792859,0.00051848,0.0122672,0.04245619999999999,0.0457934,6,2,1,5,3,0,3,0,31,3,11,0,0,3,2,10,6,0,0,0,0,0, 
194,org::apache::lucene::analysis::ru::RussianLowerCaseFilter ,0,0,0,0,0,4,0,0,2,4,1,1.0,4,1,1.0,0,0,0.0,316.286,26.1071,0.0,0.0,0.0,0.0,0.0,4,3,1,3,1,0,1,1,19,2,16,0,0,1,2,6,4,0,0,0,0,0, 
195,org::apache::lucene::benchmark::byTask::feeds::SimpleSloppyPhraseQueryMaker ,2,2,0,0,0,4,0,0,3,83,63,20.75,66,63,16.5,17,17,4.25,90.5714,13.0981,4.63879,0.0437266,0.011546,0.125521,0.00956453,2,3,0,2,0,0,0,3,46,1,24,0,0,0,0,16,10,0,0,0,0,0, 
196,org::apache::lucene::index::IndexFileNameFilter ,2,2,0,0,0,6,0,0,5,66,52,11.0,17,5,2.83333,49,47,8.16667,173.857,76.8528,5.55317,0.033377,0.06006990000000001,0.254036,0.110622,2,1,1,1,6,0,3,0,46,4,18,2,0,1,4,22,18,0,0,0,0,0, 
197,org::apache::lucene::analysis::payloads::TypeAsPayloadTokenFilter ,2,2,0,0,0,2,0,0,2,7,6,3.5,6,5,3.0,1,1,0.5,43.7143,31.4694,2.76004,0.00568941,0.0375323,0.137482,0.115025,4,3,1,3,1,0,0,1,12,2,16,0,0,0,2,9,5,0,0,0,0,0, 
198,org::apache::lucene::search::DocIdSet ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,35.5714,0.0,1.17515,0.000669115,0.00634538,0.0402517,0.0203787,8,1,8,0,1,3,0,0,0,2,9,0,0,0,2,2,0,0,0,0,0,0, 
199,org::apache::lucene::index::CharBlockPool ,2,2,0,0,0,2,0,1,1,8,7,4.0,8,7,4.0,0,0,0.0,30.0,16.0,1.39384,0.00401117,0.0161519,0.0643919,0.059927,4,1,2,2,3,0,7,0,21,3,9,1,0,6,3,6,4,0,0,0,0,0, 
200,org::apache::lucene::index::IndexModifier ,13,13,0,0,0,22,3,0,7,230,106,10.4545,133,28,6.04545,97,79,4.40909,174.286,66.6702,18.28,0.435033,0.0994431,0.611578,0.197629,8,1,3,5,253,1,10,0,189,23,9,0,0,0,19,84,39,0,0,0,0,0, 
201,org::tartarus::snowball::ext::SpanishStemmer ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0.0,1.35264,0.000832763,0.0350566,0.101164,0.09957919999999999,1,2,0,1,66,0,14,6,919,12,35,14,11,0,1,104,162,0,0,0,0,0, 
202,org::apache::lucene::analysis::snowball::SnowballAnalyzer ,0,0,0,0,0,4,0,0,2,4,1,1.0,4,1,1.0,0,0,0.0,302.714,36.6071,0.0,0.0,0.0,0.0,0.0,4,2,0,4,1,0,2,0,13,2,15,2,0,0,2,8,3,0,0,0,0,0, 
203,org::apache::lucene::index::IndexFileNames ,6,6,0,0,0,13,2,0,6,175,89,13.4615,30,8,2.30769,145,83,11.1538,173.857,98.0906,9.29826,0.0983306,0.0706476,0.358735,0.124037,9,1,7,2,3,0,26,0,20,3,9,0,0,0,0,6,8,0,0,0,0,0, 
204,org::apache::lucene::misc::SweetSpotSimilarity ,1,1,0,0,0,3,0,0,3,11,6,3.66667,10,5,3.33333,1,1,0.333333,123.857,31.013,3.87029,0.0169838,0.00802606,0.0996214,0.00430382,6,3,1,5,36,0,13,1,94,9,41,13,0,0,9,36,18,0,0,0,0,0, 
205,org::apache::lucene::store::db::DbLock ,0,0,0,0,0,2,0,0,1,2,1,1.0,2,1,1.0,0,0,0.0,247.0,26.4286,1.43177,0.0129918,0.00146826,0.0312605,9.22005e-06,1,2,1,0,6,0,1,3,11,4,12,0,0,1,4,4,4,0,0,0,0,0, 
206,org::tartarus::snowball::ext::FrenchStemmer ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0.0,1.35264,0.000832763,0.0350566,0.101164,0.09957919999999999,1,2,0,1,91,0,14,6,1295,14,35,14,13,0,1,150,219,0,0,0,0,0, 
207,org::apache::lucene::search::ConstantScoreQuery ,8,8,0,0,0,9,2,0,5,187,158,20.7778,175,158,19.4444,12,6,1.33333,151.143,23.3155,11.1794,0.312273,0.0749912,0.406381,0.13632,11,2,7,4,28,0,1,0,30,8,39,0,0,0,7,16,12,0,0,0,0,0, 
208,org::apache::lucene::store::LockReleaseFailedException ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,46.8571,0.0,1.33267,0.0015355,0.00544545,0.0416711,0.0127467,2,1,2,0,0,0,0,0,3,1,27,0,0,0,1,1,1,0,0,0,0,0, 
209,org::apache::lucene::analysis::de::GermanStemmer ,0,0,0,0,0,12,7,0,5,12,1,1.0,12,1,1.0,0,0,0.0,367.143,78.2381,0.0,0.0,0.0,0.0,0.0,4,1,1,3,28,0,2,0,171,8,9,2,6,0,1,123,58,0,0,0,0,0, 
210,org::apache::lucene::index::MultiReader ,16,16,0,0,0,35,7,1,9,711,203,20.3143,771,433,22.0286,-60,196,-1.71429,241.857,126.647,19.4587,0.539004,0.101951,0.639779,0.189407,9,2,2,7,378,0,8,2,215,28,58,7,3,0,19,84,57,1,0,0,0,0, 
211,org::apache::lucene::queryParser::surround::query::DistanceQuery ,0,0,0,0,0,2,0,0,2,7,6,3.5,6,5,3.0,1,1,0.5,170.143,60.2449,2.67407,0.00818132,0.00445684,0.0650567,0.00118519,8,3,1,7,21,0,2,1,68,7,47,2,0,0,7,36,13,0,0,0,0,0, 
212,org::apache::lucene::search::ConstantScoreRangeQuery ,4,4,0,0,0,6,1,0,3,25,16,4.16667,149,138,24.8333,-124,13,-20.6667,151.143,111.337,7.46875,0.133534,0.0637048,0.301838,0.11397,3,4,2,1,3,0,0,2,10,3,63,0,0,0,3,5,3,0,0,0,0,0, 
213,org::apache::lucene::analysis::TeeTokenFilter ,2,2,0,0,0,4,0,0,2,24,17,6.0,6,4,1.5,18,17,4.5,44.8571,37.256,4.01909,0.0136504,0.08941900000000001,0.28374,0.221425,6,3,4,2,1,0,1,1,10,2,16,0,0,1,2,4,2,0,0,0,0,0, 
214,org::apache::lucene::util::cache::Cache ,1,1,0,0,0,2,0,0,1,6,5,3.0,1,1,0.5,5,5,2.5,19.7143,0.119048,1.26735,0.00139584,0.0120944,0.0539188,0.0490618,2,1,2,0,15,2,0,0,6,6,9,0,0,0,5,8,2,0,0,0,0,0, 
215,org::apache::lucene::search::TermsFilter ,4,4,0,0,0,7,1,0,3,101,30,14.4286,22,16,3.14286,79,30,11.2857,136.571,98.8543,6.54006,0.0654453,0.106414,3.45598,0.207561,6,2,3,3,15,0,1,0,63,6,21,0,0,1,6,36,15,0,0,0,0,0, 
216,org::apache::lucene::store::IndexInput ,2,2,0,0,0,6,0,0,4,88,29,14.6667,15,7,2.5,73,27,12.1667,211.857,126.529,4.67638,0.04305109999999999,0.0145387,0.132192,0.0296045,46,1,45,1,120,12,3,0,89,16,18,3,1,0,15,37,24,0,0,0,0,0, 
217,org::apache::lucene::index::MockIndexInput ,0,0,0,0,0,3,0,0,3,10,6,3.33333,12,6,4.0,-2,1,-0.666667,211.857,68.2286,1.64243,0.00391152,0.00325183,0.0418737,0.00116335,2,3,1,1,10,0,3,2,28,5,44,3,0,0,3,6,7,0,0,0,0,0, 
218,org::apache::lucene::search::Collector ,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1,1,0,2,0,25,2,11,2,0,0,2,3,4,0,0,0,0,0, 
219,org::apache::lucene::queryParser::precedence::PrecedenceQueryParser ,0,0,0,0,0,7,1,0,1,7,1,1.0,7,1,1.0,0,0,0.0,187.286,0.979592,2.52248,0.05523450000000001,0.00271246,0.0556502,2.57592e-05,24,1,1,23,1081,1,37,36,822,47,9,24,10,11,30,284,244,0,0,0,0,0, 
220,org::apache::lucene::index::TermEnum ,0,0,0,0,0,6,0,0,4,49,23,8.16667,65,51,10.8333,-16,23,-2.66667,368.143,132.746,1.64243,0.00391152,0.00325183,0.0418737,0.00116335,42,1,41,1,15,6,0,0,7,6,9,0,0,0,6,9,3,0,0,0,0,0, 
221,org::apache::lucene::store::MockRAMInputStream ,5,5,0,0,0,4,3,0,2,33,19,8.25,15,7,3.75,18,12,4.5,83.4286,15.0433,3.57285,0.0271034,0.0130631,0.107049,0.0287692,4,3,1,3,3,0,3,1,44,3,49,3,0,0,3,11,6,0,0,0,0,0, 
222,org::apache::lucene::wikipedia::analysis::WikipediaTokenizerImpl ,4,4,0,0,0,6,0,0,2,551,268,91.8333,604,276,100.667,-53,0,-8.83333,39.7143,1.63158,3.50218,0.318565,0.0204668,0.123094,0.06927169999999999,6,1,1,5,231,0,64,0,422,22,9,34,7,0,12,77,139,0,0,0,0,0, 
223,org::apache::lucene::util::OpenBitSetIterator ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,35.5714,0.0,1.17515,0.000669115,0.00634538,0.0402517,0.0203787,2,2,2,0,10,0,8,0,73,5,13,7,1,0,4,7,16,0,0,0,0,0, 
224,org::apache::lucene::search::DefaultSimilarity ,0,0,0,0,0,4,0,0,3,20,13,5.0,59,51,14.75,-39,1,-9.75,308.857,109.871,1.64243,0.00391152,0.00325183,0.0418737,0.00116335,8,2,6,2,45,3,1,0,32,10,31,0,0,0,10,19,10,0,0,0,0,0, 
225,org::apache::lucene::index::InvertedDocConsumer ,1,1,0,0,0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0.0,0.792859,0.00051848,0.0122672,0.04245619999999999,0.0457934,2,1,2,0,15,1,1,0,3,6,9,0,0,1,0,6,1,0,0,0,0,0, 
226,org::apache::lucene::analysis::ngram::NGramTokenFilter ,3,3,0,0,0,3,0,0,2,10,9,3.33333,14,12,4.66667,-4,0,-1.33333,82.1429,67.6286,4.10317,0.00931366,0.0869614,0.279074,0.208732,3,3,1,2,3,0,5,1,32,3,16,3,1,0,2,13,8,1,0,0,0,0, 
227,org::apache::lucene::search::MultiSearcher ,4,4,0,0,0,28,4,0,9,387,166,13.8214,210,51,7.5,177,161,6.32143,368.143,140.47,10.1352,0.344828,0.0170192,0.246347,0.00643703,13,3,8,5,78,1,3,0,111,13,37,3,0,0,11,38,25,1,0,0,0,0, 
228,org::apache::lucene::queryParser::surround::query::SrndQuery ,0,0,0,0,0,3,0,0,3,9,6,3.0,14,8,4.66667,-5,1,-1.66667,170.143,51.0794,4.06683,0.0283464,0.00627614,0.09716169999999999,0.00125813,11,1,8,3,66,3,3,0,30,12,18,2,0,0,11,25,12,0,0,0,0,0, 
229,org::apache::lucene::analysis::compound::hyphenation::HyphenationTree ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,20.7143,0.0,1.18716,0.00167713,0.0103756,0.0486875,0.0417474,9,2,1,8,78,0,5,9,270,13,54,2,0,0,8,67,61,0,0,0,0,0, 
230,org::apache::lucene::index::StoredFieldsWriterPerThread ,1,1,0,0,0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0.0,0.792859,0.00051848,0.0122672,0.04245619999999999,0.0457934,3,2,1,2,10,0,4,0,32,5,13,0,0,4,5,9,7,0,0,0,0,0, 
231,org::apache::lucene::search::function::ByteFieldSource ,2,2,0,0,0,2,0,0,1,2,1,1.0,2,1,1.0,0,0,0.0,70.1429,13.5714,2.69823,0.00414041,0.00980001,0.0811239,0.0200228,4,3,0,4,10,0,1,0,43,5,31,1,0,0,5,13,8,0,0,0,0,0, 
232,org::apache::lucene::queryParser::surround::query::OrQuery ,0,0,0,0,0,2,0,0,2,7,6,3.5,6,5,3.0,1,1,0.5,170.143,60.2449,2.67407,0.00818132,0.00445684,0.0650567,0.00118519,6,3,2,4,6,0,0,1,29,4,47,0,0,0,4,15,8,0,0,0,0,0, 
233,org::apache::lucene::search::SpanFilterResult ,2,2,0,0,0,2,0,0,2,24,23,12.0,3,2,1.5,21,21,10.5,64.0,27.244,2.35,0.00932962,0.00996333,0.0740046,0.0254293,3,1,3,0,6,0,3,0,13,4,9,3,0,0,4,4,4,0,0,0,0,0, 
234,org::apache::lucene::analysis::ar::ArabicStemFilter ,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,2,3,1,0,1,1,20,2,16,0,0,0,1,8,4,0,0,0,0,0, 
235,org::apache::lucene::index::LogByteSizeMergePolicy ,5,5,0,0,0,3,1,0,1,17,13,5.66667,7,5,2.33333,10,8,3.33333,55.1429,3.59664,1.91372,0.0360644,0.00701735,0.0578775,0.0138548,2,3,1,1,15,0,2,6,20,6,30,0,0,0,5,7,6,0,0,0,0,0, 
236,org::apache::lucene::util::ArrayUtil ,2,2,0,0,0,2,0,1,1,23,22,11.5,2,1,1.0,21,21,10.5,11.7143,4.50932,2.2048,0.00969473,0.0438039,0.136638,0.145088,10,1,9,1,10,0,0,0,38,5,9,0,0,0,5,9,9,0,0,0,0,0, 
237,org::apache::lucene::queryParser::surround::query::SrndPrefixQuery ,0,0,0,0,0,3,0,0,3,7,6,2.33333,8,5,2.66667,-1,1,-0.333333,170.143,60.2449,4.06683,0.0122143,0.00627614,0.09716169999999999,0.00125813,7,3,1,6,21,0,2,1,35,7,44,2,0,0,6,25,12,0,0,0,0,0, 
238,org::apache::lucene::index::LogMergePolicy ,11,11,0,0,0,10,1,0,1,162,56,16.2,36,17,3.6,126,48,12.6,55.1429,11.0441,5.94911,0.118996,0.0281536,0.194325,0.079638,6,2,1,6,136,2,10,0,258,17,15,4,2,3,14,79,58,0,0,0,0,0, 
239,org::apache::lucene::queryParser::analyzing::AnalyzingQueryParser ,3,3,0,0,0,6,0,0,6,53,35,8.83333,42,28,7.0,11,7,1.83333,164.857,132.941,7.34144,0.04853540000000001,0.09655880000000001,0.36946,0.227756,9,2,1,8,10,0,0,56,209,5,68,0,0,0,1,95,33,0,0,0,0,0, 
240,org::apache::lucene::search::spans::SpanFirstQuery ,2,2,0,0,0,8,0,0,6,94,24,11.75,14,7,1.75,80,19,10.0,244.714,117.313,7.835780000000001,0.196659,0.0412861,0.247252,0.10083,13,3,7,6,66,0,2,0,98,12,44,2,0,0,12,31,18,0,0,0,0,0, 
241,org::apache::lucene::index::GCJSegmentReader ,0,0,0,0,0,4,0,0,2,15,6,3.75,11,5,2.75,4,4,1.0,211.0,45.5429,1.64243,0.00391152,0.00325183,0.0418737,0.00116335,1,4,0,1,0,0,0,15,7,1,80,0,0,0,1,3,2,0,0,0,0,0, 
242,org::apache::lucene::benchmark::byTask::tasks::AddDocTask ,3,3,0,0,0,5,1,0,4,115,84,23.0,95,84,19.0,20,16,4.0,90.5714,12.1255,5.6765,0.0415052,0.0148701,0.155688,0.0145571,8,2,1,7,21,0,5,2,40,7,39,3,1,1,6,31,11,0,0,0,0,0, 
243,org::apache::lucene::index::TermVectorsReader ,15,15,0,0,0,27,7,0,8,731,179,27.0741,353,86,13.0741,378,119,14.0,241.714,144.604,17.9349,0.492822,0.0944703,0.591047,0.254187,13,1,3,10,105,0,15,0,313,15,18,8,6,0,1,73,58,0,0,0,0,0, 
244,org::apache::lucene::benchmark::byTask::tasks::ReportTask ,1,1,0,0,0,3,0,0,2,163,118,54.3333,45,44,15.0,118,118,39.3333,90.5714,9.97546,3.28866,0.0279689,0.00774168,0.08769760000000001,0.00527147,14,2,6,8,21,4,10,2,71,7,39,0,0,0,1,57,18,0,0,0,0,0, 
245,org::apache::lucene::search::RemoteSearchable ,2,2,0,0,0,13,0,0,6,96,23,7.38462,94,51,7.23077,2,23,0.153846,325.0,137.792,7.96475,0.106482,0.0132445,0.193443,0.00417724,7,2,3,4,45,0,1,0,50,10,44,1,0,0,10,25,14,0,0,0,0,0, 
246,org::apache::lucene::swing::models::BaseListModel ,2,2,0,0,0,3,0,0,3,6,4,2.0,6,3,2.0,0,2,0.0,187.0,152.333,2.55041,0.0136351,0.0533105,0.174739,0.10691,5,1,4,1,10,0,1,0,19,5,32,1,0,0,5,16,6,0,0,0,0,0, 
247,org::apache::lucene::index::ConcurrentMergeScheduler ,18,18,0,0,0,16,4,0,1,244,70,15.25,153,27,9.5625,91,44,5.6875,55.1429,11.1259,10.9738,0.24706,0.144352,3.63831,0.320737,15,2,11,5,190,1,11,0,182,20,11,6,4,1,11,75,39,2,0,0,0,0, 
248,org::apache::lucene::document::SetBasedFieldSelector ,0,0,0,0,0,3,1,0,2,73,59,24.3333,66,59,22.0,7,7,2.33333,121.571,81.9765,2.29636,0.0275083,0.0137681,0.0789014,0.0493051,5,2,5,0,1,0,2,0,14,2,19,2,0,0,2,4,4,0,0,0,0,0, 
249,org::apache::lucene::analysis::de::GermanStemFilter ,0,0,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,216.286,0.0,0.0,0.0,0.0,0.0,0.0,6,3,2,4,6,0,2,1,29,4,16,2,0,0,4,10,10,0,0,0,0,0, 
250,org::apache::lucene::xmlparser::builders::ConstantScoreQueryBuilder ,0,0,0,0,0,3,0,0,1,24,16,8.0,10,8,3.33333,14,15,4.66667,136.571,32.0714,2.99495,0.0323951,0.00530023,0.0740352,0.00168471,5,1,1,4,1,0,1,0,12,2,10,1,0,0,2,7,2,0,0,0,0,0, 
251,org::apache::lucene::index::SegmentMerger ,22,22,0,0,0,51,6,0,11,1172,174,22.9804,637,75,12.4902,535,107,10.4902,368.143,235.447,28.939,0.782803,0.155437,0.956831,0.363135,27,1,3,25,136,0,18,0,507,17,9,16,8,1,0,175,104,1,0,0,0,0, 
252,org::apache::lucene::benchmark::utils::ExtractReuters ,1,1,0,0,0,3,0,0,3,2,1,0.666667,1,1,0.333333,1,1,0.333333,99.0,8.64286,3.09513,0.0009313110000000001,0.00675431,0.080868,0.00370199,9,1,0,9,10,0,6,0,115,5,9,5,1,1,3,45,17,0,0,0,0,0, 
253,org::apache::lucene::util::PriorityQueue ,1,1,0,0,0,9,2,0,7,99,35,11.0,92,51,10.2222,7,26,0.777778,368.143,192.729,2.94062,0.0416879,0.00928649,0.0841712,0.0178567,33,1,33,0,66,15,3,0,90,12,9,2,2,0,8,23,25,0,0,0,0,0, 
254,org::apache::lucene::benchmark::byTask::tasks::ResetInputsTask ,0,0,0,0,0,2,0,0,2,49,48,24.5,49,48,24.5,0,0,0.0,90.5714,11.0554,2.58836,0.0150411,0.00607429,0.0689624,0.00411087,2,2,0,2,3,1,0,2,10,3,39,0,0,0,2,5,3,0,0,0,0,0, 
255,org::apache::lucene::index::TermVectorEntryFreqSortedComparator ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,63.2857,0.0,1.17486,0.0009656819999999999,0.00361796,0.0337529,0.00505055,5,1,3,2,1,0,0,0,15,2,9,0,0,0,2,7,3,0,0,0,0,0, 
256,org::apache::lucene::index::LogDocMergePolicy ,4,4,0,0,0,2,1,0,1,5,4,2.5,19,18,9.5,-14,0,-7.0,55.1429,1.94286,1.36109,0.0170119,0.00489185,0.04091769999999999,0.00931852,6,3,6,0,6,1,1,6,17,4,30,0,0,0,3,4,4,0,0,0,0,0, 
257,org::apache::lucene::benchmark::quality::QualityBenchmark ,2,2,0,0,0,2,0,0,1,42,41,21.0,5,4,2.5,37,37,18.5,62.7143,22.3129,2.40151,0.0254453,0.00960402,0.07436219999999999,0.0225175,9,1,2,7,21,0,6,0,60,7,9,2,1,0,6,25,13,0,0,0,0,0, 
258,org::apache::lucene::search::function::ValueSource ,3,3,0,0,0,3,0,0,3,2,1,0.666667,3,1,1.0,-1,0,-0.333333,70.1429,4.64286,3.87796,0.00487477,0.0135441,0.115313,0.0256072,4,1,4,0,10,3,0,0,3,5,18,0,0,0,5,6,1,0,0,0,0,0, 
259,org::apache::lucene::store::VerifyingLockFactory ,2,2,0,0,0,2,0,0,1,2,1,1.0,2,1,1.0,0,0,0.0,53.0,3.07143,2.33696,0.00308502,0.00910696,0.0719939,0.0198956,3,2,1,2,3,0,4,1,12,3,13,0,0,4,3,6,3,0,0,0,0,0, 
260,org::apache::lucene::index::TermsHashPerThread ,1,1,0,0,0,2,1,1,1,8,7,4.0,3,2,1.5,5,5,2.5,11.7143,2.375,1.54522,0.00310807,0.0273145,0.0891453,0.09622589999999999,11,2,5,8,28,0,10,0,75,8,13,0,1,10,4,28,17,0,0,0,0,0, 
