,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,
409,org::apache::lucene::search::RangeTermEnum , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
410,org::apache::lucene::analysis::StopFilter , 6 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
411,org::apache::lucene::index::PositionBasedTermVectorMapper , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
412,org::apache::lucene::store::ChecksumIndexOutput , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
413,org::apache::lucene::misc::LengthNormModifier , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
414,org::apache::lucene::benchmark::byTask::tasks::OptimizeTask , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
415,org::apache::lucene::xmlparser::QueryTemplateManager , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
416,org::apache::lucene::demo::FileDocument , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
417,org::tartarus::snowball::ext::German2Stemmer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
418,org::apache::lucene::index::DocHelper , 6 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
419,org::apache::lucene::search::TopDocCollector , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
420,org::apache::lucene::index::MultiSegmentReader , 6 , 6 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
421,org::apache::lucene::search::QueryWrapperFilter , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
422,org::apache::lucene::search::function::DocValues , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
423,org::apache::lucene::index::DocFieldConsumerPerThread , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
424,org::apache::lucene::analysis::KeywordTokenizer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
425,org::apache::lucene::queryParser::precedence::TokenMgrError , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
426,org::apache::lucene::analysis::ngram::EdgeNGramTokenizer , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
427,org::apache::lucene::search::similar::MoreLikeThisQuery , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
428,org::apache::lucene::search::highlight::SimpleHTMLFormatter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
429,org::apache::lucene::index::FormatPostingsFieldsWriter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
430,org::apache::lucene::store::NoLockFactory , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
431,org::apache::lucene::search::FilterClause , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
432,org::apache::lucene::xmlparser::webdemo::FormBasedXmlQueryDemo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
433,org::apache::lucene::index::InvertedDocEndConsumerPerField , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
434,org::tartarus::snowball::ext::RomanianStemmer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
435,org::apache::lucene::store::je::File , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
436,org::apache::lucene::benchmark::byTask::tasks::DeleteDocTask , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
437,org::apache::lucene::search::Scorer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
438,org::apache::lucene::analysis::nl::DutchStemmer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
439,org::apache::lucene::search::function::ValueSourceQuery , 2 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
440,org::apache::lucene::store::db::SanityLoadLibrary , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
441,org::apache::lucene::benchmark::byTask::tasks::NewAnalyzerTask , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
442,org::tartarus::snowball::ext::GermanStemmer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
443,org::apache::lucene::util::Constants , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
444,org::apache::lucene::queryParser::surround::query::SrndTermQuery , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
445,org::apache::lucene::queryParser::surround::query::SrndTruncQuery , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
446,org::apache::lucene::search::spans::NearSpansUnordered , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
447,org::apache::lucene::xmlparser::builders::BooleanFilterBuilder , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
448,org::apache::lucene::benchmark::quality::utils::SimpleQQParser , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
449,org::apache::lucene::index::SnapshotDeletionPolicy , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
450,org::apache::lucene::analysis::cz::CzechAnalyzer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
451,org::apache::lucene::index::ByteSliceWriter , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
452,org::apache::lucene::analysis::fr::FrenchStemmer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
453,org::apache::lucene::benchmark::byTask::feeds::AbstractQueryMaker , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
454,org::apache::lucene::search::FilteredTermEnum , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
455,org::apache::lucene::analysis::payloads::NumericPayloadTokenFilter , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
456,org::apache::lucene::analysis::compound::hyphenation::PatternParser , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
457,org::apache::lucene::analysis::fr::FrenchStemFilter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
458,org::apache::lucene::search::spans::SpanQuery , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
459,org::apache::lucene::search::function::OrdFieldSource , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
460,org::tartarus::snowball::ext::DutchStemmer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
461,org::apache::lucene::index::memory::PatternAnalyzer , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
462,org::apache::lucene::search::function::FieldScoreQuery , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
463,org::apache::lucene::analysis::compound::CompoundWordTokenFilterBase , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
464,org::apache::lucene::swing::models::ListSearcher , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
465,org::apache::lucene::index::DocConsumer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
466,org::apache::lucene::analysis::standard::StandardTokenizer , 8 , 8 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
467,org::apache::lucene::xmlparser::builders::SpanOrTermsBuilder , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
468,org::apache::lucene::analysis::cn::ChineseTokenizer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
469,org::apache::lucene::wikipedia::analysis::WikipediaTokenizer , 6 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
470,org::apache::lucene::store::instantiated::InstantiatedTermDocs , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
471,org::apache::lucene::index::DocFieldProcessorPerThread , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
472,org::apache::lucene::xmlparser::builders::UserInputQueryBuilder , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
473,org::apache::lucene::analysis::ru::RussianStemFilter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
474,org::apache::lucene::analysis::shingle::ShingleFilter , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
475,org::apache::lucene::index::DocFieldConsumer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
476,org::apache::lucene::analysis::compound::hyphenation::CharVector , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
477,org::apache::lucene::search::FilterManager , 2 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
478,org::apache::lucene::search::PhraseQuery , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
479,org::apache::lucene::index::TermsHashConsumer , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
480,org::apache::lucene::queryParser::surround::query::BooleanQueryTst , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
481,org::apache::lucene::index::KeepOnlyLastCommitDeletionPolicy , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
482,org::apache::lucene::search::BooleanScorer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
483,org::apache::lucene::search::FieldCacheImpl , 9 , 9 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
484,org::apache::lucene::store::instantiated::InstantiatedTermFreqVector , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
485,org::apache::lucene::index::DocFieldConsumerPerField , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
486,org::apache::lucene::benchmark::byTask::tasks::RepSumByPrefTask , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
487,org::apache::lucene::index::FormatPostingsPositionsWriter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
488,org::apache::lucene::index::FieldsReader , 24 , 24 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
489,org::apache::lucene::store::GCJDirectory , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
490,org::apache::lucene::search::spell::SuggestWord , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
491,org::apache::lucene::xmlparser::builders::SpanTermBuilder , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
492,org::apache::lucene::benchmark::byTask::utils::Algorithm , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
493,org::apache::lucene::search::CachingWrapperFilterHelper , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
494,org::tartarus::snowball::ext::RussianStemmer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
495,org::apache::lucene::store::db::Block , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
496,org::apache::lucene::search::HitCollector , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
497,org::apache::lucene::index::TermVectorMapper , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
498,org::apache::lucene::util::OpenBitSet , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
499,org::apache::lucene::benchmark::byTask::tasks::ReadTokensTask , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
500,org::apache::lucene::store::je::Block , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
501,org::apache::lucene::util::StringHelper , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
502,org::apache::lucene::swing::models::ListSearcherSimulator , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
503,org::apache::lucene::demo::html::Tags , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
504,org::apache::lucene::benchmark::byTask::tasks::SetPropTask , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
505,org::apache::lucene::store::LockVerifyServer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
506,org::apache::lucene::analysis::payloads::TokenOffsetPayloadTokenFilter , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
507,org::apache::lucene::search::spans::SpanScorer , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
508,org::apache::lucene::index::MultiLevelSkipListReader , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
509,org::apache::lucene::index::DocumentsWriterThreadState , 5 , 5 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
510,org::apache::lucene::document::LoadFirstFieldSelector , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
511,org::apache::lucene::search::PrefixFilter , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
512,org::apache::lucene::index::TermVectorsTermsWriter , 2 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
513,org::apache::lucene::benchmark::Driver , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
514,org::apache::lucene::benchmark::quality::utils::SubmissionReport , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
515,org::apache::lucene::store::instantiated::InstantiatedTerm , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
516,org::apache::lucene::store::instantiated::FieldSetting , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
517,org::apache::lucene::index::SegmentReader , 32 , 32 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 
518,org::apache::lucene::benchmark::byTask::tasks::SearchTravRetLoadFieldSelectorTask , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
519,org::apache::lucene::benchmark::standard::ReutersQueries , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
520,org::apache::lucene::queryParser::surround::parser::TokenMgrError , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
521,org::apache::lucene::index::FormatPostingsDocsWriter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
522,org::apache::lucene::store::db::File , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
523,org::apache::lucene::index::SegmentInfo , 14 , 14 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
524,org::apache::lucene::index::ReadOnlyMultiSegmentReader , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
525,org::apache::lucene::index::StoredFieldsWriter , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
526,org::apache::lucene::xmlparser::CorePlusExtensionsParser , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
527,org::apache::lucene::index::RawPostingList , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
528,org::apache::lucene::benchmark::byTask::tasks::ReadTask , 3 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
529,org::apache::lucene::benchmark::byTask::feeds::SimpleDocMaker , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
530,org::apache::lucene::store::NIOFSDirectory , 1 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 
531,org::apache::lucene::index::FreqProxTermsWriterPerField , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
532,org::apache::lucene::demo::IndexHTML , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
533,org::apache::lucene::analysis::nl::DutchStemFilter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
534,org::apache::lucene::index::IndexFileDeleter , 20 , 20 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 
535,org::tartarus::snowball::ext::KpStemmer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
536,lucli::Lucli , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
537,org::apache::lucene::analysis::ar::ArabicStemmer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
538,org::apache::lucene::index::DocFieldProcessorPerField , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
539,org::apache::lucene::analysis::LetterTokenizer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
540,org::apache::lucene::queryParser::surround::query::SimpleTerm , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
541,org::apache::lucene::search::SortComparator , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
542,org::apache::lucene::analysis::th::ThaiWordFilter , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
543,org::apache::lucene::index::CompoundFileReader , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
544,org::apache::lucene::store::RAMDirectory , 19 , 19 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 
545,org::apache::lucene::index::memory::AnalyzerUtil , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
546,org::apache::lucene::analysis::br::BrazilianStemFilter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
547,org::apache::lucene::index::CorruptIndexException , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
548,org::apache::lucene::search::QueryTermVector , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
549,org::apache::lucene::store::SimpleFSLockFactory , 7 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
550,org::apache::lucene::demo::html::Entities , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
551,org::apache::lucene::benchmark::byTask::tasks::OpenReaderTask , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
552,org::apache::lucene::benchmark::byTask::PerfRunData , 8 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
553,org::apache::lucene::search::RangeFilter , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
554,org::apache::lucene::index::ByteBlockPool , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
555,org::apache::lucene::analysis::CharArraySet , 4 , 4 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
556,org::apache::lucene::index::NormsWriterPerThread , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
557,org::apache::lucene::index::DocFieldProcessor , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
558,org::apache::lucene::xmlparser::builders::SpanQueryBuilderFactory , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
559,org::apache::lucene::index::TermsHashPerField , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
560,org::apache::lucene::search::ConjunctionScorer , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
561,org::apache::lucene::index::FormatPostingsFieldsConsumer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
562,org::apache::lucene::search::MultiPhraseQuery , 6 , 6 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
563,org::apache::lucene::index::FieldNormModifier , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
564,org::apache::lucene::analysis::nl::WordlistLoader , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
565,org::apache::lucene::util::BitUtil , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
566,org::apache::lucene::analysis::miscellaneous::SingleTokenTokenStream , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
567,org::apache::lucene::search::spell::LevensteinDistance , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
568,org::apache::lucene::analysis::miscellaneous::EmptyTokenStream , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
569,org::apache::lucene::util::ToStringUtils , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
570,org::apache::lucene::index::FreqProxFieldMergeState , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
571,org::apache::lucene::store::instantiated::InstantiatedTermDocumentInformation , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
572,org::apache::lucene::analysis::WhitespaceAnalyzer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
573,org::apache::lucene::search::SpanQueryFilter , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
574,org::apache::lucene::store::instantiated::FieldSettings , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
575,org::apache::lucene::index::MultipleTermPositions , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
576,org::apache::lucene::analysis::compound::HyphenationCompoundWordTokenFilter , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
577,org::apache::lucene::demo::html::HTMLParserTokenManager , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
578,org::apache::lucene::benchmark::byTask::utils::FileUtils , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
579,org::apache::lucene::index::DocFieldConsumersPerField , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
580,org::apache::lucene::search::BooleanScorer2 , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
581,org::apache::lucene::benchmark::byTask::tasks::SearchTravRetTask , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
582,org::apache::lucene::index::NormsWriter , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
583,org::apache::lucene::benchmark::byTask::stats::Report , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
584,com::sleepycat::db::DbHandleExtractor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
585,org::apache::lucene::index::DirectoryIndexReader , 9 , 9 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 
586,org::apache::lucene::search::function::FloatFieldSource , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
587,org::apache::lucene::search::Hit , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
588,org::apache::lucene::index::ByteSliceReader , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
589,org::apache::lucene::analysis::fr::ElisionFilter , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
590,org::apache::lucene::benchmark::quality::QualityQuery , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
591,org::apache::lucene::search::DuplicateFilter , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
592,org::apache::lucene::index::TermVectorAccessor , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
593,org::apache::lucene::index::IndexWriter , 81 , 81 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 
594,org::apache::lucene::demo::IndexFiles , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
595,org::apache::lucene::search::highlight::DefaultEncoder , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
596,org::apache::lucene::analysis::ISOLatin1AccentFilter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
597,org::apache::lucene::search::highlight::WeightedSpanTermExtractor , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
598,org::apache::lucene::util::OpenBitSetDISI , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
599,org::apache::lucene::queryParser::surround::parser::ParseException , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
600,org::apache::lucene::analysis::shingle::ShingleMatrixFilter , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
601,org::apache::regexp::RegexpTunnel , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
602,org::apache::lucene::index::memory::SynonymMap , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
603,org::apache::lucene::search::spell::SuggestWordQueue , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
604,org::apache::lucene::xmlparser::builders::TermQueryBuilder , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
605,org::apache::lucene::benchmark::utils::ExtractWikipedia , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
606,org::tartarus::snowball::ext::ItalianStemmer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
607,org::apache::lucene::analysis::query::QueryAutoStopWordAnalyzer , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
608,org::tartarus::snowball::ext::SwedishStemmer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
609,org::apache::lucene::ant::IndexTask , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
610,org::apache::lucene::index::SegmentInfos , 21 , 21 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 
611,org::apache::lucene::search::ParallelMultiSearcher , 2 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
612,org::apache::lucene::benchmark::byTask::tasks::CloseReaderTask , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
613,org::apache::lucene::index::SegmentTermDocs , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
