,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,Unnamed: 24
485,org::eclipse::jdt::internal::core::builder::BatchImageBuilder ,28,23,3,0,0,94,5,0,9,1177,151,12.5213,992,151,10.5532,185,87,1.96809,329.0,108.524,25.0221,0.112996,0.196981,8.58924,0.323567,15,2,2,14,78,0,3,19,269,13,37,0,1,3,2,89,66,1,0,0,0,0, 
486,org::eclipse::jdt::internal::compiler::parser::AbstractCommentParser ,81,71,10,4,2,105,17,0,9,3845,308,36.619,2468,312,23.5048,1377,167,13.1143,230.143,50.3423,29.6783,0.267116,0.134308,0.916961,0.242873,13,1,6,7,861,2,58,78,1399,42,8,3,4,4,1,329,426,7,0,0,0,2, 
487,org::eclipse::jdt::internal::core::ResolvedBinaryField ,1,1,0,0,0,6,2,0,3,26,7,4.33333,16,5,2.66667,10,6,1.66667,175.0,23.9945,6.94335,0.00474275,0.00976588,0.162444,0.00112919,3,8,3,1,10,0,1,69,23,5,243,1,0,0,4,8,6,0,0,0,0,0, 
488,org::eclipse::jdt::internal::core::index::Index ,18,18,4,2,1,46,5,0,8,748,166,16.2609,386,43,8.3913,362,129,7.869560000000001,234.571,30.6146,16.1076,0.0337405,0.036095,0.415625,0.05214019999999999,23,1,19,6,78,0,7,0,134,13,8,0,0,3,13,52,53,1,0,0,0,0, 
489,org::eclipse::jdt::internal::core::ExternalFoldersManager ,4,1,1,1,1,8,0,0,1,131,60,16.375,59,25,7.375,72,58,9.0,16.0,1.72737,2.31501,0.023806,0.0478336,0.148766,0.149862,17,1,11,9,66,0,5,0,192,12,8,5,3,0,9,86,51,3,0,0,0,0, 
490,org::eclipse::jdt::core::dom::BooleanLiteral ,5,4,0,0,0,28,9,0,7,287,113,10.25,155,113,5.53571,132,61,4.71429,333.143,73.4545,7.954789999999999,0.00397769,0.154542,8.1394,0.232145,2,3,1,1,66,0,3,95,52,12,73,2,0,0,3,28,14,0,0,0,0,0, 
491,org::eclipse::jdt::internal::core::util::Disassembler ,33,26,1,1,0,132,50,0,7,6668,923,50.5151,4784,808,36.2424,1884,433,14.2727,322.714,132.977,34.1638,0.420596,0.214757,8.822000000000001,0.35932,18,2,3,15,561,1,2,5,629,34,10,2,30,0,3,263,159,1,0,0,0,0, 
492,org::eclipse::jdt::internal::core::util::DOMFinder ,3,2,0,0,1,6,2,0,2,67,28,11.1667,26,15,4.33333,41,21,6.83333,178.143,48.6098,6.077830000000001,0.0173676,0.124221,8.038260000000001,0.168514,7,2,2,6,6,0,7,0,28,4,13,5,0,2,3,14,10,0,0,0,0,0, 
493,org::eclipse::jdt::internal::compiler::lookup::VariableBinding ,3,3,0,0,0,41,4,0,7,209,39,5.09756,171,39,4.170730000000001,38,14,0.9268290000000001,367.0,110.032,13.2396,0.00635838,0.141228,8.22045,0.198018,29,2,26,3,28,2,6,28,35,8,16,0,0,5,8,15,11,0,0,0,0,0, 
494,org::eclipse::jdt::internal::core::util::CodeSnippetParsingUtil ,13,9,0,0,0,24,10,0,8,256,43,10.6667,166,26,6.91667,90,18,3.75,230.571,14.5619,11.1327,0.00824644,0.134361,8.1664,0.17641,15,1,2,13,15,0,1,0,152,6,8,0,1,1,5,67,19,0,0,0,0,0, 
495,org::eclipse::jdt::internal::core::search::indexing::ReadWriteMonitor ,0,0,0,0,0,27,4,0,6,329,85,12.1852,222,85,8.22222,107,24,3.96296,367.0,81.0729,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,12,1,10,2,28,0,1,0,52,8,8,1,0,0,8,21,15,0,0,0,0,0, 
496,org::eclipse::jdt::internal::core::JavaProject ,128,115,12,4,8,469,31,0,12,14901,2162,31.7719,12570,2162,26.8017,2331,334,4.97015,367.0,90.5064,40.4352,0.434306,0.267845,9.06677,0.498101,94,4,52,50,4753,1,9,63,1607,98,177,2,11,0,76,664,344,4,0,0,0,0, 
497,org::eclipse::jdt::internal::compiler::flow::ExceptionHandlingFlowContext ,11,9,1,0,1,56,3,0,7,1017,186,18.1607,918,186,16.3929,99,37,1.76786,367.0,92.2651,13.0996,0.0308353,0.0504701,0.381259,0.145797,13,2,5,9,36,1,9,141,139,9,35,0,0,8,9,47,36,2,0,0,0,0, 
498,org::eclipse::jdt::internal::core::search::matching::TypeReferenceLocator ,40,37,4,0,2,84,7,0,9,1376,249,16.381,989,200,11.7738,387,237,4.60714,248.571,63.8602,29.3011,0.08318719999999999,0.209338,8.70653,0.378235,22,2,1,22,91,0,3,68,343,14,33,1,0,0,3,107,117,2,0,0,0,0, 
499,org::eclipse::jdt::internal::core::JavaModelStatus ,15,13,3,1,1,55,11,0,6,2135,325,38.8182,1973,325,35.8727,162,84,2.94545,367.0,56.5857,8.29601,0.05342230000000001,0.0129805,0.198308,0.00442924,15,2,4,11,91,0,6,45,286,14,4,0,0,0,12,120,89,0,0,0,0,0, 
500,org::eclipse::jdt::core::dom::CatchClause ,8,7,0,0,0,39,14,0,7,487,173,12.4872,297,173,7.61538,190,74,4.87179,333.143,72.7413,7.954789999999999,0.00397769,0.154542,8.1394,0.232145,5,2,1,4,91,0,5,95,107,14,68,3,0,0,5,53,27,0,0,0,0,0, 
501,org::eclipse::jdt::internal::compiler::ast::JavadocArraySingleTypeReference ,6,5,0,0,0,16,3,0,5,50,9,3.125,21,4,1.3125,29,8,1.8125,239.143,32.7971,6.603089999999999,0.00496733,0.0133689,0.168035,0.00924215,3,7,1,2,6,0,0,387,14,4,101,0,0,0,2,12,4,0,0,0,0,0, 
502,org::eclipse::jdt::internal::core::CreateMethodOperation ,9,9,1,0,0,40,6,0,7,385,115,9.625,339,115,8.475,46,24,1.15,367.0,93.5184,11.0281,0.0244016,0.137491,8.16421,0.198335,12,4,2,10,28,0,1,28,64,8,91,0,1,0,2,38,17,0,0,0,0,0, 
503,org::eclipse::jdt::internal::core::Buffer ,14,14,3,2,0,73,8,0,7,1847,572,25.3014,2129,651,29.1644,-282,19,-3.86301,367.0,45.9869,8.8113,0.0126229,0.123881,8.09315,0.143511,6,1,1,5,231,1,11,0,275,22,25,0,0,0,18,83,62,0,0,0,0,0, 
504,org::eclipse::jdt::internal::core::search::matching::TypeParameterLocator ,1,1,0,0,0,2,1,0,2,5,5,2.5,5,5,2.5,0,0,0.0,177.143,4.28571,1.70656,0.00122393,0.00197306,0.038262,3.30855e-05,5,2,1,5,21,0,1,68,57,7,33,0,0,0,4,16,27,1,0,0,0,0, 
505,org::eclipse::jdt::internal::compiler::batch::ClasspathLocation ,7,6,0,0,0,14,5,0,4,62,14,4.42857,28,5,2.0,34,13,2.42857,159.857,46.9885,10.8648,0.0135907,0.0301065,0.294846,0.0561531,4,1,2,2,1,2,6,12,15,2,16,0,0,4,0,7,4,0,0,0,0,0, 
506,org::eclipse::jdt::internal::core::MemberValuePair ,1,0,0,0,1,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,33.8571,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,3,10,0,3,14,26,5,11,0,0,3,5,8,13,0,0,0,0,0, 
507,org::eclipse::jdt::core::dom::ConstructorInvocation ,7,6,0,0,0,35,8,0,7,514,124,14.6857,235,124,6.714289999999999,279,76,7.971430000000001,333.143,85.9722,6.84846,0.00428194,0.151789,8.10896,0.231177,4,3,1,4,78,0,6,95,76,13,73,4,0,0,4,39,23,0,0,0,0,0, 
508,org::eclipse::jdt::internal::formatter::comment::CommentRegion ,4,2,0,0,0,7,6,0,1,29,20,4.14286,47,36,6.714289999999999,-18,1,-2.57143,168.857,58.7685,7.2605,0.0120886,0.0149905,0.185927,0.0103511,12,1,6,7,351,1,12,19,269,27,0,8,3,0,2,106,54,0,0,0,0,0, 
509,org::eclipse::jdt::internal::compiler::util::HashtableOfObjectToIntArray ,1,0,0,0,0,3,1,0,3,21,20,7.0,13,12,4.33333,8,8,2.66667,122.857,4.414969999999999,2.27054,0.00230197,0.00387962,0.05579119999999999,0.0007239010000000001,3,1,1,2,45,0,4,0,117,10,16,0,1,4,9,24,30,0,0,0,0,0, 
510,org::eclipse::jdt::internal::core::search::indexing::RemoveFolderFromIndex ,6,5,0,0,0,41,5,0,8,172,20,4.195119999999999,155,32,3.78049,17,8,0.414634,326.857,87.7741,7.96225,0.00482674,0.0108899,0.185241,0.000883196,5,2,1,5,3,0,4,8,49,3,19,0,0,4,3,17,15,0,0,0,0,0, 
511,org::eclipse::jdt::internal::codeassist::SelectionEngine ,56,50,2,0,3,176,15,0,10,4315,737,24.517,3181,737,18.0739,1134,101,6.44318,367.0,115.47,32.2544,0.185896,0.216219,8.78565,0.379814,49,2,3,46,120,0,22,13,1189,16,19,11,10,11,6,265,229,1,0,0,0,0, 
512,org::eclipse::jdt::internal::compiler::lookup::ImportBinding ,1,1,0,0,0,32,5,0,7,133,45,4.15625,129,45,4.03125,4,6,0.125,367.0,58.1525,5.34312,0.00365422,0.00777497,0.125968,0.0010713,8,2,5,3,10,1,4,28,21,5,16,0,0,4,5,12,7,0,0,0,0,0, 
513,org::eclipse::jdt::core::compiler::BuildContext ,3,3,0,0,0,6,1,0,3,28,21,4.66667,9,4,1.5,19,17,3.16667,122.143,16.6276,3.92315,0.00548968,0.148538,8.04383,0.231244,3,2,1,2,28,0,0,6,56,8,11,0,0,0,8,17,20,0,0,0,0,0, 
514,org::eclipse::jdt::internal::core::search::matching::PackageDeclarationLocator ,0,0,0,0,0,7,4,0,4,9,4,1.28571,9,4,1.28571,0,0,0.0,248.571,67.7302,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,2,2,1,1,3,0,1,68,11,3,33,0,0,0,2,4,3,0,0,0,0,0, 
515,org::eclipse::jdt::internal::compiler::codegen::ExceptionLabel ,6,6,1,1,0,25,4,0,5,234,57,9.36,150,36,6.0,84,35,3.36,367.0,159.93,7.52192,0.0192577,0.0118392,0.180872,0.00189321,10,2,4,7,10,0,3,3,58,5,10,0,0,3,5,28,15,1,0,0,0,0, 
516,org::eclipse::jdt::internal::eval::CodeSnippetFieldReference ,6,5,0,0,0,56,6,0,9,1101,362,19.6607,1125,362,20.0893,-24,20,-0.428571,367.0,74.7192,11.7816,0.0134217,0.0178093,0.280256,0.00324688,15,6,1,14,21,0,2,423,336,7,107,0,0,2,7,132,75,0,0,0,0,0, 
517,org::eclipse::jdt::internal::compiler::lookup::ElementValuePair ,5,5,1,0,0,9,6,0,4,24,7,2.66667,7,2,0.777778,17,7,1.88889,127.0,71.7738,8.12682,0.00989244,0.155483,8.15185,0.270428,5,1,4,1,21,0,3,0,28,7,8,0,0,3,5,12,7,0,0,0,0,0, 
518,org::eclipse::jdt::internal::core::JarPackageFragmentInfo ,1,1,0,0,0,20,4,0,5,99,44,4.95,142,44,7.1,-43,2,-2.15,367.0,60.1457,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,1,4,1,0,1,0,0,4,3,2,21,0,0,0,0,2,1,0,0,0,0,0, 
519,org::eclipse::jdt::internal::core::CancelableNameEnvironment ,6,3,0,0,0,10,3,0,4,21,5,2.1,18,5,1.8,3,3,0.3,191.571,37.898,7.572989999999999,0.00405123,0.0117578,0.181247,0.0023069,2,2,0,2,10,0,1,54,23,5,19,0,1,1,4,16,8,1,0,0,0,0, 
520,org::eclipse::jdt::internal::compiler::parser::RecoveredElement ,3,2,0,0,2,43,4,0,7,771,322,17.9302,802,328,18.6512,-31,21,-0.7209300000000001,367.0,56.2944,8.50122,0.0117907,0.135387,8.11581,0.195791,17,1,14,3,300,6,4,0,172,25,8,0,0,3,23,43,54,0,0,0,0,0, 
521,org::eclipse::jdt::internal::core::UserLibraryClasspathContainer ,3,3,1,0,0,12,5,0,4,61,17,5.08333,33,7,2.75,28,10,2.33333,217.0,113.841,6.789969999999999,0.0144278,0.0540384,0.270163,0.110716,4,1,2,3,21,0,1,3,35,7,12,1,2,0,5,17,13,0,0,0,0,0, 
522,org::eclipse::jdt::internal::compiler::problem::DefaultProblemFactory ,19,15,0,0,0,62,12,0,6,797,160,12.8548,671,160,10.8226,126,31,2.03226,367.0,94.6232,11.0206,0.03497219999999999,0.03193090000000001,0.304144,0.0652418,15,1,7,8,28,3,6,0,126,8,11,5,1,1,7,56,22,0,0,0,0,0, 
523,org::eclipse::jdt::core::search::TypeReferenceMatch ,6,5,0,0,1,31,4,0,6,352,77,11.3548,146,64,4.709680000000001,206,53,6.645160000000001,227.571,84.1364,8.6615,0.0481694,0.141949,8.12785,0.212283,4,4,2,2,6,0,1,3,16,4,38,1,0,0,4,7,6,2,0,0,0,0, 
524,org::eclipse::jdt::internal::compiler::ast::JavadocMessageSend ,28,22,1,0,1,49,8,0,10,322,37,6.57143,242,42,4.93878,80,30,1.63265,239.143,56.287,22.6963,0.0370243,0.169942,8.483319999999999,0.259188,12,5,2,10,15,1,3,397,174,6,94,0,1,3,5,74,53,0,0,0,0,0, 
525,org::eclipse::jdt::internal::compiler::lookup::BaseTypeBinding ,2,2,0,0,0,35,4,0,7,613,171,17.5143,566,164,16.1714,47,28,1.34286,367.0,87.2589,7.44972,0.0124493,0.0100184,0.172635,0.000762558,10,3,9,1,91,0,2,40,163,14,71,1,0,1,13,17,55,0,0,0,0,0, 
526,org::eclipse::jdt::core::dom::WildcardType ,4,3,0,0,0,29,6,0,6,653,170,22.5172,87,16,3.0,566,170,19.5172,237.714,11.3424,6.84846,0.00361122,0.151789,8.10896,0.231177,7,3,5,3,105,0,5,95,80,15,76,3,0,0,5,43,21,0,0,0,0,0, 
527,org::eclipse::jdt::internal::core::util::RuntimeInvisibleParameterAnnotationsAttribute ,0,0,0,0,0,6,3,0,3,142,68,23.6667,6,4,1.0,136,68,22.6667,222.857,10.6881,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,3,3,1,2,3,0,3,1,22,3,31,3,0,0,3,6,5,0,0,0,0,0, 
528,org::eclipse::jdt::internal::core::UserLibraryClasspathContainerInitializer ,3,3,1,0,0,15,6,0,4,133,34,8.86667,101,39,6.73333,32,20,2.13333,217.0,158.364,7.56809,0.0427949,0.131851,8.08858,0.188529,8,2,0,8,28,0,0,2,52,8,18,0,3,0,5,34,19,0,0,0,0,0, 
529,org::eclipse::jdt::core::dom::AST ,66,48,0,0,0,210,49,0,11,9587,1441,45.6524,7432,1441,35.3905,2155,359,10.2619,333.143,95.3919,24.6967,0.125208,0.219321,8.62848,0.404613,108,1,49,93,7381,0,17,0,804,122,8,10,0,3,96,347,182,0,0,0,0,0, 
530,org::eclipse::jdt::internal::codeassist::UnresolvedReferenceNameFinder ,7,5,0,0,2,11,2,0,3,416,224,37.8182,166,99,15.0909,250,180,22.7273,86.7143,10.285,7.9636,0.114712,0.0226596,0.223501,0.0272472,11,2,1,10,153,0,12,0,321,18,11,12,14,0,4,66,86,0,0,0,0,0, 
531,org::eclipse::jdt::internal::codeassist::complete::CompletionOnAnnotationOfType ,3,3,0,0,0,5,1,0,2,14,6,2.8,9,5,1.8,5,6,1.0,183.571,67.2551,3.00217,0.00369656,0.00636273,0.0765337,0.00751923,2,4,1,1,1,0,2,421,10,2,68,0,0,2,2,3,2,0,0,0,0,0, 
532,org::eclipse::jdt::internal::core::util::HashSetOfCharArrayArray ,1,1,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,28.5714,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,5,36,0,3,0,118,9,16,0,2,3,7,31,33,0,0,0,0,0, 
533,org::eclipse::jdt::internal::compiler::ast::LongLiteral ,5,5,1,1,0,34,8,0,6,426,140,12.5294,418,157,12.2941,8,22,0.235294,367.0,95.1472,15.218,0.0365524,0.0267348,0.37431,0.0119008,6,6,0,6,21,1,1,385,128,7,79,0,0,0,7,20,47,0,0,0,0,0, 
534,org::eclipse::jdt::internal::compiler::util::HashtableOfType ,1,1,0,0,0,31,4,0,7,242,95,7.80645,239,95,7.709680000000001,3,9,0.09677419999999999,367.0,53.6429,3.9771,0.00256106,0.00585268,0.09405319999999999,0.0007569860000000001,4,1,2,2,21,0,4,0,79,7,8,0,1,4,6,17,26,0,0,0,0,0, 
535,org::eclipse::jdt::internal::compiler::ast::ClassLiteralAccess ,9,8,0,0,0,73,15,0,8,490,95,6.712330000000001,446,95,6.10959,44,19,0.6027399999999999,367.0,97.61399999999999,23.7357,0.0221692,0.167801,8.500680000000001,0.234965,10,4,1,9,15,1,3,384,72,6,69,0,0,3,6,37,18,0,0,0,0,0, 
536,org::eclipse::jdt::core::dom::NumberLiteral ,7,6,0,0,0,45,10,0,8,411,146,9.13333,230,146,5.11111,181,61,4.02222,333.143,65.2517,10.8068,0.0052669,0.15805,8.204239999999999,0.23224,5,3,1,4,78,0,3,95,97,13,73,2,0,0,3,42,20,0,0,0,0,0, 
537,org::eclipse::jdt::internal::core::util::CharArrayBuffer ,1,1,0,0,0,22,4,0,5,407,195,18.5,414,195,18.8182,-7,21,-0.318182,367.0,40.1183,6.603089999999999,0.00546179,0.0133689,0.168035,0.00924215,11,1,9,2,6,0,5,0,35,4,8,0,0,0,4,10,10,0,0,0,0,0, 
538,org::eclipse::jdt::internal::formatter::OptimizedReplaceEdit ,1,1,0,0,0,6,2,0,3,12,7,2.0,12,7,2.0,0,0,0.0,246.714,64.8452,2.96868,0.00229903,0.0034669,0.06670910000000001,6.29834e-05,1,1,1,0,1,0,3,0,8,2,8,0,0,3,2,2,2,0,0,0,0,0, 
539,org::eclipse::jdt::internal::core::JavaCorePreferenceModifyListener ,1,1,0,0,0,2,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,162.429,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,2,3,0,2,0,29,3,0,0,0,2,1,15,8,0,0,0,0,0, 
540,org::eclipse::jdt::internal::core::search::matching::FieldPattern ,11,10,0,0,0,41,1,0,6,324,37,7.902439999999999,695,254,16.9512,-371,28,-9.04878,258.143,47.142,8.96672,0.0123633,0.0247682,0.242697,0.0519956,5,5,2,3,36,1,7,67,63,9,47,0,0,0,7,30,29,1,0,0,0,0, 
541,org::eclipse::jdt::internal::core::builder::NameSet ,1,1,0,0,0,10,3,0,5,148,64,14.8,16,4,1.6,132,64,13.2,240.857,6.00676,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,2,1,1,1,6,0,3,0,41,4,8,0,1,3,3,10,13,0,0,0,0,0, 
542,org::eclipse::jdt::internal::core::ExternalJavaProject ,4,3,0,0,1,6,0,0,2,12,5,2.0,4,1,0.666667,8,5,1.33333,125.0,50.0357,4.4156,0.00163705,0.0132175,0.124288,0.023966,5,5,1,4,15,0,1,70,29,6,264,0,0,0,5,14,8,0,0,0,0,0, 
543,org::eclipse::jdt::core::search::SearchEngine ,41,37,4,2,0,183,14,0,10,6101,979,33.3388,5117,928,27.9617,984,171,5.37705,367.0,118.906,23.9899,0.114245,0.195172,8.56812,0.295215,15,1,7,8,78,0,1,0,54,13,8,1,0,0,13,37,14,0,0,0,0,0, 
544,org::eclipse::jdt::internal::compiler::ConfigurableOption ,4,4,0,0,0,41,6,0,5,4660,487,113.659,4669,508,113.878,-9,296,-0.219512,367.0,16.8509,5.41047,0.00598619,0.00926963,0.132369,0.00330398,4,1,0,4,55,0,9,0,117,11,8,8,0,0,11,34,18,0,0,0,0,0, 
545,org::eclipse::jdt::internal::compiler::lookup::SyntheticFieldBinding ,1,1,0,0,0,17,4,0,6,58,21,3.41176,54,21,3.17647,4,6,0.235294,367.0,98.3818,7.88927,0.00377102,0.0121915,0.188296,0.00302032,1,4,1,0,0,0,1,35,5,1,47,0,0,1,1,1,1,0,0,0,0,0, 
546,org::eclipse::jdt::internal::compiler::impl::BooleanConstant ,5,5,1,1,0,41,9,0,6,190,38,4.63415,207,38,5.048780000000001,-17,4,-0.414634,367.0,103.091,8.13684,0.0116352,0.01192,0.192409,0.00127943,7,2,7,0,15,0,3,152,19,6,41,3,1,0,5,7,7,0,0,0,0,0, 
547,org::eclipse::jdt::internal::core::util::HashtableOfArrayToObject ,1,1,1,0,0,6,2,0,4,48,25,8.0,22,15,3.66667,26,16,4.33333,205.857,51.9851,5.15795,0.00392987,0.00771277,0.122501,0.000985513,12,1,8,4,55,0,4,0,144,11,16,0,2,4,9,37,41,0,0,0,0,0, 
548,org::eclipse::jdt::internal::core::InitializerElementInfo ,0,0,0,0,0,16,4,0,4,42,17,2.625,38,17,2.375,4,4,0.25,367.0,85.6224,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,1,4,1,0,0,0,0,7,0,1,25,0,0,0,1,1,0,0,0,0,0,0, 
549,org::eclipse::jdt::core::dom::CastExpression ,8,7,0,0,0,36,13,0,7,474,172,13.1667,288,172,8.0,186,72,5.16667,333.143,72.5286,7.954789999999999,0.00397769,0.154542,8.1394,0.232145,4,3,1,4,91,0,5,95,106,14,73,3,0,0,5,51,27,0,0,0,0,0, 
550,org::eclipse::jdt::internal::core::ModelUpdater ,7,6,2,0,0,24,5,0,7,65,11,2.70833,65,8,2.70833,0,6,0.0,321.143,89.8725,10.9499,0.00789657,0.135944,8.16645,0.186665,10,1,1,9,28,0,1,0,157,8,8,0,0,1,1,57,33,0,0,0,0,0, 
551,org::eclipse::jdt::internal::core::util::ConstantPoolEntry ,1,1,0,0,0,10,3,0,3,51,22,5.1,29,9,2.9,22,22,2.2,322.714,97.6667,5.08455,0.00442748,0.130063,8.02862,0.198087,1,1,1,0,946,0,20,0,169,44,28,20,0,0,44,45,44,0,0,0,0,0, 
552,org::eclipse::jdt::core::dom::AnnotationBinding ,11,9,0,0,1,10,5,0,4,124,76,12.4,34,18,3.4,90,58,9.0,122.714,90.1463,10.0587,0.0415666,0.206383,8.30299,0.434808,24,2,1,23,120,0,4,6,190,16,24,3,1,0,14,100,63,2,0,0,0,0, 
553,org::eclipse::jdt::internal::core::ResolvedBinaryMethod ,1,1,0,0,0,6,2,0,3,27,7,4.5,16,5,2.66667,11,7,1.83333,175.0,25.328,6.94335,0.00484639,0.00976588,0.162444,0.00112919,3,8,3,1,10,0,1,73,23,5,267,1,0,0,4,8,6,0,0,0,0,0, 
554,org::eclipse::jdt::internal::core::search::matching::PossibleMatchSet ,1,1,0,0,0,11,4,0,5,23,9,2.09091,16,4,1.45455,7,7,0.636364,248.143,154.36,6.633369999999999,0.0109936,0.12672,8.056569999999999,0.172517,8,1,1,7,6,0,2,0,37,4,8,2,0,0,4,20,9,0,0,0,0,0, 
555,org::eclipse::jdt::internal::codeassist::impl::AssistSourceType ,3,3,0,0,1,3,0,0,2,13,12,4.33333,2,1,0.666667,11,11,3.66667,14.7143,8.92308,2.35255,0.00511713,0.0711507,0.210663,0.173258,10,8,5,8,66,0,4,69,59,12,304,4,0,0,11,31,16,0,0,0,0,0, 
556,org::eclipse::jdt::internal::compiler::ast::JavadocArrayQualifiedTypeReference ,6,5,0,0,0,16,3,0,5,50,9,3.125,21,4,1.3125,29,8,1.8125,239.143,32.7971,6.603089999999999,0.00496733,0.0133689,0.168035,0.00924215,3,7,1,2,6,0,2,387,13,4,101,0,0,2,2,12,4,0,0,0,0,0, 
557,org::eclipse::jdt::internal::compiler::ast::TypeParameter ,5,4,0,0,0,19,3,0,5,260,79,13.6842,44,9,2.31579,216,79,11.3684,240.857,35.0055,6.626510000000001,0.0136506,0.0122236,0.164395,0.00773458,10,4,4,6,28,0,2,396,60,8,57,0,1,2,7,27,23,0,0,0,0,0, 
558,org::eclipse::jdt::internal::codeassist::complete::CompletionOnMarkerAnnotationName ,1,1,0,0,0,6,3,0,3,28,11,4.66667,6,4,1.0,22,11,3.66667,183.571,23.3571,6.94335,0.00392713,0.00976588,0.162444,0.00112919,5,6,1,4,1,0,0,388,15,2,81,0,0,0,2,9,4,0,0,0,0,0, 
559,org::eclipse::jdt::internal::compiler::parser::RecoveredImport ,0,0,0,0,0,29,5,0,5,139,57,4.7931,140,57,4.82759,-1,7,-0.0344828,367.0,49.4584,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,3,2,1,2,21,0,1,4,26,7,33,0,0,1,7,10,8,0,0,0,0,0, 
560,org::eclipse::jdt::internal::core::builder::BuildNotifier ,8,7,1,1,0,37,4,0,7,487,240,13.1622,445,240,12.027,42,43,1.13514,329.0,46.494,9.44802,0.00883712,0.127266,8.11401,0.157405,12,1,6,6,105,0,15,0,189,15,8,0,0,4,13,81,66,0,0,0,0,0, 
561,org::eclipse::jdt::internal::formatter::comment::CommentFormatterUtil ,2,2,0,0,0,4,4,0,1,3,1,0.75,3,1,0.75,0,0,0.0,168.857,55.3809,2.36846,0.00143639,0.00424624,0.058891,0.000997772,3,1,2,1,6,0,0,0,55,4,8,0,1,0,3,21,12,0,0,0,0,0, 
562,org::eclipse::jdt::internal::compiler::flow::NullInfoRegistry ,4,4,0,0,1,6,1,0,2,233,219,38.8333,261,248,43.5,-28,1,-4.66667,117.857,6.16432,3.17913,0.08387410000000001,0.007427500000000001,0.08402330000000001,0.00752121,7,3,4,3,28,0,0,20,312,8,84,0,0,0,8,18,75,0,0,0,0,0, 
563,org::eclipse::jdt::internal::compiler::ast::Reference ,3,3,0,0,0,37,4,0,6,315,76,8.51351,362,92,9.78378,-47,11,-1.27027,367.0,60.6934,8.0715,0.0032547,0.0116738,0.190265,0.00118993,12,4,10,2,28,4,0,384,42,8,69,0,0,0,8,18,13,1,0,0,0,0, 
564,org::eclipse::jdt::internal::core::CreateTypeMemberOperation ,8,7,0,0,0,50,8,0,9,533,143,10.66,453,143,9.06,80,56,1.6,367.0,98.5864,15.0958,0.03602059999999999,0.144342,8.26384,0.199481,20,3,4,16,45,4,3,25,126,10,82,0,1,0,2,83,27,1,0,0,0,0, 
565,org::eclipse::jdt::internal::core::util::RuntimeVisibleAnnotationsAttribute ,0,0,0,0,0,7,4,0,3,144,68,20.5714,8,4,1.14286,136,68,19.4286,222.857,10.5605,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,5,3,3,2,3,0,3,1,22,3,31,3,0,0,3,6,5,0,0,0,0,0, 
566,org::eclipse::jdt::internal::core::util::WeakHashSet ,1,1,0,0,0,7,1,0,5,431,206,61.5714,9,6,1.28571,422,206,60.2857,142.571,1.4183,3.76257,0.0114763,0.00598204,0.0907956,0.0008607139999999999,3,1,1,2,45,0,4,0,143,10,8,0,3,4,7,39,37,0,0,0,0,0, 
567,org::eclipse::jdt::core::JavaConventions ,24,19,5,1,1,141,19,0,10,4684,670,33.2199,4720,670,33.4752,-36,219,-0.255319,367.0,84.7565,18.7552,0.17606,0.181025,8.4173,0.271999,19,1,11,8,91,0,3,0,219,14,8,3,2,0,12,109,69,1,0,1,1,0, 
568,org::eclipse::jdt::internal::compiler::impl::StringConstant ,0,0,0,0,0,30,4,0,4,148,48,4.933330000000001,146,48,4.86667,2,5,0.0666667,367.0,52.1207,4.08525,0.00285167,0.00599796,0.0965694,0.0007521730000000001,5,2,5,0,10,0,1,152,27,5,41,1,1,0,4,6,5,0,0,0,0,0, 
