,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,
367,org::eclipse::pde::internal::ui::launcher::BundleLauncherHelper , 7 , 7 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 
368,org::eclipse::pde::internal::ui::wizards::templates::TemplateSelectionPage , 6 , 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
369,org::eclipse::pde::internal::ui::wizards::toc::TocOperation , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
370,org::eclipse::pde::internal::ui::wizards::imports::PluginImportOperation , 40 , 35 , 7 , 4 , 4 , 4 , 0 , 2 , 1 , 0 , 
371,org::eclipse::pde::internal::ui::editor::plugin::rows::ChoiceAttributeRow , 5 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
372,org::eclipse::pde::internal::ui::launcher::BaseBlock , 2 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
373,org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpTreeSection , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
374,org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAbstractAddAction , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
375,org::eclipse::pde::internal::core::builders::PluginErrorReporter , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
376,org::eclipse::pde::internal::ui::editor::plugin::DependenciesPage , 6 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
377,org::eclipse::pde::internal::ui::editor::feature::FeatureOutlinePage , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
378,org::eclipse::pde::internal::core::product::ConfigurationFileInfo , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
379,org::eclipse::pde::internal::ui::editor::TreeSection , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
380,org::eclipse::pde::internal::ui::editor::schema::NewAttributeAction , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
381,org::eclipse::pde::internal::ui::samples::SampleStandbyContent , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
382,org::eclipse::pde::internal::ui::wizards::product::ProductIntroWizardPage , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
383,org::eclipse::pde::internal::core::target::ArgumentsInfo , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
384,org::eclipse::pde::internal::ui::editor::contentassist::display::SingleCharReader , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
385,org::eclipse::pde::internal::ui::tests::macro::StructuredSelectionCommand , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
386,org::eclipse::pde::internal::core::text::bundle::RequiredExecutionEnvironmentHeader , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
387,org::eclipse::pde::ui::launcher::EquinoxSettingsTab , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
388,org::eclipse::pde::internal::ui::editor::contentassist::TypePackageCompletionProcessor , 5 , 4 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
389,org::eclipse::pde::internal::ui::editor::actions::SortAction , 11 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
390,org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCSWizardPage , 6 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
391,org::eclipse::ui::internal::views::log::LogSession , 4 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
392,org::eclipse::pde::internal::ui::launcher::OSGiFrameworkBlock , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
393,org::eclipse::pde::internal::ui::editor::build::AbstractJavaScanner , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
394,org::eclipse::pde::internal::ui::editor::text::PDETextHover , 6 , 5 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
395,org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSDocumentFactory , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
396,org::eclipse::pde::internal::ui::views::plugins::PluginsContentProvider , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
397,org::eclipse::pde::internal::ui::nls::ModelChangeElement , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
398,org::eclipse::pde::internal::core::product::ProductObject , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
399,org::eclipse::pde::internal::ui::properties::SelfHostingPropertyPage , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
400,org::eclipse::pde::internal::core::text::bundle::BundleVersionHeader , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
401,org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpModel , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
402,org::eclipse::pde::internal::ui::editor::PDEMultiPageContentOutline , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
403,org::eclipse::pde::internal::ui::wizards::imports::BinaryProjectFilter , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
404,org::eclipse::pde::internal::ui::editor::plugin::OverviewPage , 16 , 12 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
405,org::eclipse::pde::internal::core::util::PDEJavaHelper , 3 , 2 , 0 , 0 , 1 , 2 , 0 , 0 , 0 , 0 , 
406,org::eclipse::pde::internal::core::TargetDefinitionManager , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
407,org::eclipse::pde::internal::core::util::VMUtil , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
408,org::eclipse::pde::internal::ui::search::dependencies::GatherUnusedDependenciesOperation , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
409,org::eclipse::pde::internal::core::text::plugin::PluginElementNode , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
410,org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSDocumentHandler , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
411,org::eclipse::pde::internal::core::LoadTargetOperation , 8 , 8 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 
412,org::eclipse::pde::internal::ui::editor::PDELauncherFormEditor , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
413,org::eclipse::pde::internal::core::util::ManifestUtils , 5 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
414,org::eclipse::pde::internal::ui::editor::schema::NewCompositorAction , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
415,org::eclipse::pde::internal::core::ExecutionEnvironmentAnalyzer , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
416,org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSConditionalSubItem , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
417,org::eclipse::pde::internal::ui::editor::target::TargetProfileWindow , 6 , 5 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
418,org::eclipse::pde::internal::ui::wizards::templates::PreprocessorParser , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
419,org::eclipse::pde::internal::core::PluginPathFinder , 11 , 9 , 5 , 3 , 0 , 1 , 0 , 0 , 0 , 0 , 
420,org::eclipse::pde::internal::ui::views::dependencies::CalleesListContentProvider , 6 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
421,org::eclipse::pde::ui::launcher::EclipseLaunchShortcut , 15 , 15 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
422,org::eclipse::pde::internal::core::ExternalModelManager , 10 , 10 , 1 , 1 , 3 , 1 , 0 , 0 , 0 , 0 , 
423,org::eclipse::pde::internal::ui::editor::target::ContentSection , 17 , 11 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
424,org::eclipse::pde::internal::ui::search::BaseSearchAction , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
425,org::eclipse::pde::internal::core::text::plugin::PluginLibraryNode , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
426,org::eclipse::pde::internal::core::schema::SchemaInclude , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
427,org::eclipse::pde::internal::core::schema::SchemaElementHandler , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
428,org::eclipse::pde::internal::ui::editor::contentassist::XMLInsertionComputer , 9 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
429,org::eclipse::pde::internal::core::variables::TargetOSArchVariableResolver , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
430,org::eclipse::pde::internal::ui::editor::GenericSourcePage , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
431,org::eclipse::pde::internal::ui::editor::FormOutlinePage , 7 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
432,org::eclipse::pde::internal::core::exports::PluginExportOperation , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
433,org::eclipse::pde::internal::ui::editor::PDEDropAdapter , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
434,org::eclipse::pde::internal::ui::commands::CommandView , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
435,org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpDocumentHandler , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
436,org::eclipse::pde::internal::ui::editor::text::BasePDEScanner , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
437,org::eclipse::pde::internal::runtime::spy::SpyIDEUtil , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
438,org::eclipse::pde::internal::core::cheatsheet::comp::CompCS , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
439,org::eclipse::pde::internal::ui::editor::plugin::JarSelectionValidator , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
440,org::eclipse::pde::internal::runtime::registry::ParentAdapter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
441,org::eclipse::pde::internal::ui::parts::FormEntry , 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
442,org::eclipse::pde::internal::core::schema::SchemaDescriptor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
443,org::eclipse::pde::internal::ui::wizards::exports::AntGeneratingExportWizard , 2 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
444,org::eclipse::pde::internal::core::feature::FeatureInstallHandler , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
445,org::eclipse::pde::internal::core::text::NodeDocumentHandler , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
446,org::eclipse::ui::internal::views::log::LogView , 27 , 15 , 3 , 0 , 0 , 4 , 2 , 1 , 0 , 0 , 
447,org::eclipse::pde::internal::ui::editor::SystemFileMarkerAnnotationModel , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
448,org::eclipse::pde::internal::core::text::DocumentNodeFactory , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
449,org::eclipse::pde::internal::ui::editor::plugin::PackageSelectionDialog , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
450,org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAddTaskAction , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
451,org::eclipse::pde::internal::ui::editor::feature::DataPortabilitySection , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
452,org::eclipse::pde::internal::core::site::SiteFeature , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
453,org::eclipse::pde::internal::ui::editor::target::EnvironmentSection , 4 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
454,org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewComparator , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
455,org::eclipse::pde::internal::ui::wizards::feature::BasePluginListPage , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
456,org::eclipse::pde::internal::ui::editor::site::SiteInputContextManager , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
457,org::eclipse::pde::internal::ui::editor::build::BuildSourcePage , 4 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
458,org::eclipse::pde::internal::core::plugin::AttributeChangedEvent , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
459,org::eclipse::pde::internal::ui::util::PixelConverter , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
460,org::eclipse::pde::ui::launcher::PDESourcePathProvider , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
461,org::eclipse::pde::internal::ui::editor::cheatsheet::comp::details::CompCSIntroductionTextListener , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
462,org::eclipse::pde::internal::ui::templates::Activator , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
463,org::eclipse::pde::internal::ui::editor::feature::InfoFormPage , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
464,org::eclipse::pde::internal::ui::editor::plugin::CreateManifestOperation , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
465,org::eclipse::pde::internal::ui::elements::DefaultContentProvider , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
466,org::eclipse::pde::internal::ui::util::FileExtensionsFilter , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
467,org::eclipse::pde::internal::ui::wizards::product::SynchronizationOperation , 3 , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
468,org::eclipse::pde::internal::ui::editor::validation::ControlValidationUtility , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
469,org::eclipse::pde::internal::ui::util::PDEJavaHelperUI , 2 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
470,org::eclipse::pde::internal::ui::editor::build::BuildInputContext , 2 , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
471,org::eclipse::pde::internal::core::feature::FeatureData , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
472,org::eclipse::pde::internal::ui::tests::macro::CheckCommand , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
473,org::eclipse::pde::internal::ui::editor::toc::HelpEditorUtil , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
474,org::eclipse::pde::internal::core::plugin::Extensions , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
475,org::eclipse::pde::internal::ui::tests::macro::ChoiceSelectionCommand , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
476,org::eclipse::pde::internal::ui::templates::osgi::HelloOSGiServiceTemplate , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
477,org::eclipse::pde::internal::ui::util::ImageOverlayIcon , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
478,org::eclipse::pde::internal::ui::editor::OrientableBlock , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
479,org::eclipse::pde::internal::core::plugin::PluginHandler , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
480,org::eclipse::pde::internal::ui::refactoring::MovedTextFileChange , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
481,org::eclipse::pde::internal::ui::tests::macro::MacroIndex , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
482,org::eclipse::pde::internal::ui::wizards::exports::CrossPlatformExportPage , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
483,org::eclipse::pde::internal::runtime::registry::RegistryBrowser , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
484,org::eclipse::pde::internal::ui::editor::plugin::ExtensionHyperLink , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
485,org::eclipse::pde::internal::core::schema::BaseSchemaHandler , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
486,org::eclipse::pde::internal::ui::preferences::TargetSourceTab , 12 , 11 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
487,org::eclipse::pde::internal::core::site::VersionableObject , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
488,org::eclipse::pde::internal::ui::editor::cheatsheet::CSAbstractSubDetails , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
489,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::actions::SimpleCSAddSubStepAction , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
490,org::eclipse::pde::internal::ui::launcher::LaunchPluginValidator , 10 , 10 , 1 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 
491,org::eclipse::pde::internal::ui::build::BaseBuildAction , 7 , 6 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
492,org::eclipse::pde::internal::ui::tests::macro::MacroCommandShell , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
493,org::eclipse::pde::internal::ui::SWTFactory , 2 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 
494,org::eclipse::pde::internal::ui::editor::schema::SchemaAttributeDetails , 20 , 15 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
495,org::eclipse::pde::internal::ui::launcher::LauncherUtils , 28 , 21 , 4 , 2 , 1 , 2 , 0 , 0 , 0 , 0 , 
496,org::eclipse::pde::internal::ui::correction::CreateClassXMLResolution , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
497,org::eclipse::pde::internal::ui::util::FileNameFilter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
498,org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCSOperation , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
499,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSEditor , 8 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
500,org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpBlock , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
501,org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewPage , 9 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
502,org::eclipse::pde::internal::ui::editor::plugin::LibraryVisibilitySection , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
503,org::eclipse::pde::internal::ui::editor::site::SiteSourcePage , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
504,org::eclipse::pde::ui::launcher::PluginJUnitMainTab , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
505,org::eclipse::pde::internal::ui::launcher::PluginStatusDialog , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
506,org::eclipse::pde::internal::ui::editor::plugin::ExtensionsPage , 11 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
507,org::eclipse::pde::internal::core::text::plugin::PluginParentNode , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
508,org::eclipse::pde::internal::ui::editor::schema::SchemaRearranger , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
509,org::eclipse::pde::internal::ui::launcher::LaunchValidationOperation , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
510,org::eclipse::pde::internal::core::text::bundle::PackageFriend , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
511,org::eclipse::pde::internal::ui::editor::plugin::DependencyPropertiesDialog , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
512,org::eclipse::pde::internal::core::feature::FeatureFactory , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
513,org::eclipse::pde::internal::core::MinimalState , 14 , 11 , 2 , 1 , 0 , 2 , 0 , 1 , 0 , 0 , 
514,org::eclipse::pde::internal::core::cheatsheet::comp::CompCSTask , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
515,org::eclipse::pde::internal::core::product::WorkspaceProductModel , 4 , 3 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 
516,org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSInputContextManager , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
517,org::eclipse::pde::internal::ui::templates::ide::BuilderNewWizard , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
518,org::eclipse::pde::internal::core::plugin::AbstractExtensions , 7 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
519,org::eclipse::pde::internal::ui::editor::schema::SchemaFormPage , 12 , 8 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
520,org::eclipse::pde::internal::ui::wizards::provisioner::update::UpdateSiteProvisionerDialog , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
521,org::eclipse::pde::internal::ui::editor::toc::details::TocDetails , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
522,org::eclipse::pde::internal::ui::tests::macro::Macro , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
523,org::eclipse::pde::internal::core::text::AbstractTextChangeListener , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
524,org::eclipse::pde::internal::ui::parts::CheckboxTablePart , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
525,org::eclipse::pde::internal::core::text::bundle::CompositeManifestHeader , 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
526,org::eclipse::pde::internal::ui::editor::feature::RequiresSection , 22 , 18 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
527,org::eclipse::pde::internal::ui::editor::plugin::ManifestEditor , 19 , 15 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
528,org::eclipse::pde::internal::ui::preferences::TabFolderLayout , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
529,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSContentProvider , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
530,org::eclipse::pde::internal::ui::editor::cheatsheet::comp::details::CompCSTaskDetails , 13 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
531,org::eclipse::pde::internal::ui::util::SharedLabelProvider , 8 , 7 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
532,org::eclipse::pde::internal::core::product::Product , 10 , 8 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 
533,org::eclipse::pde::internal::core::schema::SchemaRootElement , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
534,org::eclipse::pde::internal::ui::wizards::provisioner::update::UpdateSiteProvisionerEntry , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
535,org::eclipse::pde::internal::ui::editor::feature::FeatureAdvancedPage , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
536,org::eclipse::pde::internal::ui::util::PluginWorkingSet , 5 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
537,org::eclipse::pde::internal::ui::views::plugins::JavaSearchActionGroup , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
538,org::eclipse::pde::internal::ui::editor::toc::TocSourcePage , 7 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
539,org::eclipse::pde::internal::ui::editor::toc::actions::TocAddAnchorAction , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
540,org::eclipse::pde::internal::core::text::toc::TocDocumentHandler , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
541,org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpFormOutlinePage , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
542,org::eclipse::pde::internal::core::text::bundle::BundleModelFactory , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
543,org::eclipse::pde::internal::ui::editor::feature::FeatureEditorContributor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
544,org::eclipse::pde::internal::ui::nls::ModelChange , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
545,org::eclipse::pde::internal::core::PDECoreMessages , 42 , 27 , 1 , 0 , 0 , 4 , 1 , 1 , 0 , 0 , 
546,org::eclipse::pde::internal::ui::wizards::feature::PluginListPage , 8 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
547,org::eclipse::pde::internal::core::plugin::WorkspaceFragmentModel , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
548,org::eclipse::pde::internal::core::builders::UpdateSiteBuilder , 2 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
549,org::eclipse::pde::internal::core::product::SplashInfo , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
550,org::eclipse::pde::internal::ui::editor::site::MirrorsSection , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
551,org::eclipse::pde::internal::ui::editor::text::PackageHyperlink , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
